UF,ref_month_yyyymm,mean_income,n_obs,total_weight,uf_code,year,month,mean_income_sa,mean_income_trend
11,201906,2903.33946368702,1333,699286.945771201,11,2019,6,2873.81282128791,2730.86743473067
11,201907,2759.47892748907,1329,800480.957867536,11,2019,7,2763.38439548911,2741.67064591942
11,201908,2782.28161113904,1265,669487.527694777,11,2019,8,2757.35260530005,2753.73523882138
11,201909,2891.91717528663,1316,707880.901913925,11,2019,9,2837.07150981665,2765.79983172334
11,201910,2654.62513833585,1360,844395.357807706,11,2019,10,2657.84339898781,2777.86442462531
11,201911,3001.25745752173,1290,680842.42731177,11,2019,11,2930.2383434531,2774.88392117134
11,201912,2895.38055698726,1258,689013.596893249,11,2019,12,2882.75052153867,2771.90341771738
11,202001,2761.92630069366,1370,859921.468901075,11,2020,1,2792.9145503963,2768.92291426341
11,202002,2935.04508569198,1295,686999.080133205,11,2020,2,2931.4970616013,2751.4201017704
11,202003,2593.10948278781,815,707913.211661445,11,2020,3,2670.28773874148,2733.9172892774
11,202004,2768.30899248667,883,698377.32461434,11,2020,4,2797.43924045001,2716.41447678439
11,202005,3136.89806691107,742,617669.23722732,11,2020,5,3184.92246434587,2693.09658013489
11,202006,2647.59774229118,756,658276.915216839,11,2020,6,2623.84754248945,2669.77868348539
11,202007,2486.58040916542,863,719353.148069219,11,2020,7,2495.8074956001,2646.46078683589
11,202008,2898.56615139664,722,602961.133655499,11,2020,8,2873.29093362741,2622.34241628721
11,202009,2565.25091579952,836,658307.801010485,11,2020,9,2511.36334415,2598.22404573852
11,202010,2421.91573556885,902,731567.765636457,11,2020,10,2415.67397402204,2574.10567518984
11,202011,2803.02432931649,698,675708.402248659,11,2020,11,2726.04645248503,2565.07183466366
11,202012,2516.51208012538,707,680621.205151799,11,2020,12,2511.64676623744,2556.03799413747
11,202101,2443.80193414733,817,751792.384050757,11,2021,1,2466.68419360449,2547.00415361128
11,202102,2538.07723475914,729,628176.154584521,11,2021,2,2545.20235753192,2550.61814570253
11,202103,2358.89521698084,791,644136.276304562,11,2021,3,2434.22424279611,2554.23213779377
11,202104,2343.0919966403,904,809608.680234172,11,2021,4,2365.17503488536,2557.84612988501
11,202105,2599.72763088676,735,650464.312921544,11,2021,5,2651.08692005181,2565.67484516955
11,202106,2715.331483874,936,665806.658116138,11,2021,6,2692.50919772279,2573.50356045408
11,202107,2448.98322120408,1004,813389.645297588,11,2021,7,2456.87674634882,2581.33227573862
11,202108,2727.49850690479,893,702013.158971299,11,2021,8,2706.73408390577,2595.89732662968
11,202109,2779.49202755294,1052,722423.5264549,11,2021,9,2732.64785217307,2610.46237752074
11,202110,2433.46340952202,1090,804022.399794763,11,2021,10,2423.33258556295,2625.02742841179
11,202111,2797.59532686576,905,736613.717444981,11,2021,11,2719.97048115905,2636.51283182679
11,202112,2561.79288169367,1083,750543.055477511,11,2021,12,2554.43669957386,2647.99823524179
11,202201,2381.45221724466,1018,743452.904398368,11,2022,1,2395.90197987528,2659.48363865679
11,202202,2829.04606153114,888,749003.500220553,11,2022,2,2846.53869636752,2673.72383605502
11,202203,2654.97282092005,1160,770193.468026815,11,2022,3,2728.16785357832,2687.96403345325
11,202204,2613.44119314641,1109,792308.016956297,11,2022,4,2628.21715370167,2702.20423085148
11,202205,2862.49379741964,1014,739119.314302287,11,2022,5,2916.9530053905,2723.65070421158
11,202206,2629.7830976431,1240,806940.427849204,11,2022,6,2607.67997379757,2745.09717757169
11,202207,2599.29104281119,1154,803206.75219008,11,2022,7,2605.66847690077,2766.5436509318
11,202208,2736.72821099934,1115,802375.635067889,11,2022,8,2720.30789207574,2785.64484704051
11,202209,2911.70171586457,1218,793871.853878363,11,2022,9,2871.75008512999,2804.74604314921
11,202210,3018.08677533362,1037,779125.303789979,11,2022,10,3003.92121348493,2823.84723925792
11,202211,2896.71099849796,1039,749160.614295909,11,2022,11,2818.29868458563,2840.90203336806
11,202212,2908.5582619306,1170,776743.94310214,11,2022,12,2898.57190327775,2857.95682747819
11,202301,2966.13323056232,1044,780892.685279703,11,2023,1,2978.61218751889,2875.01162158832
11,202302,2726.71046043076,989,679748.240792693,11,2023,2,2747.21151707883,2888.16723652264
11,202303,2958.59635023866,1144,740113.737224659,11,2023,3,3030.99150242458,2901.32285145697
11,202304,2888.06310842792,1049,820695.048306539,11,2023,4,2901.15562044602,2914.47846639129
11,202305,2859.05745638634,1021,716176.164385301,11,2023,5,2913.08490825201,2919.81901943434
11,202306,2796.99569133145,1149,728710.453413465,11,2023,6,2775.84137519297,2925.15957247739
11,202307,3001.57071114464,1121,820059.04419134,11,2023,7,3009.06485297691,2930.50012552044
11,202308,3048.39750203259,1035,708063.726039053,11,2023,8,3032.68083389394,2940.51676385025
11,202309,2909.5436613641,1117,766218.466972046,11,2023,9,2871.65651151329,2950.53340218005
11,202310,3068.46214181621,1007,788237.935231347,11,2023,10,3052.49449060063,2960.55004050986
11,202311,2926.10054642262,941,663891.713275767,11,2023,11,2847.31723055118,2976.04231230803
11,202312,2930.31901082932,1038,752277.141280542,11,2023,12,2919.88086343552,2991.53458410619
11,202401,3016.43667513173,1043,797830.595979072,11,2024,1,3026.93495381586,3007.02685590436
11,202402,2850.12679927268,1046,764064.873619263,11,2024,2,2873.62106442342,3017.16254760049
11,202403,2980.83787008274,1102,755247.666820885,11,2024,3,3052.41258777668,3027.29823929663
11,202404,3306.02493944614,1107,795453.246197218,11,2024,4,3317.41014060752,3037.43393099276
11,202405,3032.51983602532,1065,790380.053271675,11,2024,5,3086.08836116633,3044.20726040769
11,202406,3174.62749744131,1095,749864.957012674,11,2024,6,3154.39559327022,3050.98058982262
11,202407,3227.07439524657,1182,820999.25446228,11,2024,7,3235.65962396167,3057.75391923756
11,202408,2941.94427880256,1027,793198.084746733,11,2024,8,2926.91336945124,3058.15568469202
11,202409,3042.68752917649,1051,728785.04654198,11,2024,9,3006.85469707403,3058.55745014648
11,202410,3451.12014556648,1109,813756.335938824,11,2024,10,3433.35385256403,3058.95921560094
11,202411,2873.6580992289,1095,840013.191738191,11,2024,11,2794.52083969377,3049.28504726501
11,202412,3069.38276107854,959,684971.448320841,11,2024,12,3058.52490627194,3039.61087892907
11,202501,3248.71261267774,1114,797569.468404853,11,2025,1,3257.5757536335,3029.93671059313
11,202502,2900.26288662069,1025,813167.855379748,11,2025,2,2926.64438790386,3027.7994851907
11,202503,2983.54686024814,1071,750305.29895842,11,2025,3,3053.96130234031,3025.66225978826
11,202504,3369.43911646794,1075,789030.740978907,11,2025,4,3379.3149437787,3023.52503438582
11,202505,2772.91565061452,949,780884.551217744,11,2025,5,2825.90765566994,3028.15388264122
11,202506,3045.71909441811,1100,793695.761641081,11,2025,6,3026.48459688493,3032.78273089661
11,202507,3630.21447801051,1132,790810.643115579,11,2025,7,3639.01392633521,3037.411579152
11,202508,2975.92929599919,944,701599.441589373,11,2025,8,2961.76009418568,3041.81461725
11,202509,2972.44365617706,1158,789267.676029575,11,2025,9,2938.50442803942,3046.21765534799
11,202510,3781.48569989209,1054,739015.794609372,11,2025,10,3761.29837127133,3050.62069344599
11,202511,3217.55944917042,942,739636.470115714,11,2025,11,3139.35591525296,3055.88260736658
11,202512,3164.23426477794,1166,812695.031171839,11,2025,12,3153.18044383858,3061.14452128717
12,201201,2673.49921263032,1127,245884.687776496,12,2012,1,2778.86071031647,2771.12041808816
12,201202,2754.49620148284,1251,272795.717375841,12,2012,2,2707.35359504149,2769.40911166273
12,201203,2917.58734962128,1155,261458.296738221,12,2012,3,2873.64813854187,2767.6978052373
12,201204,2643.84133283552,1267,263907.771558615,12,2012,4,2639.03161105838,2765.98649881187
12,201205,2818.47730595816,1290,262317.701248805,12,2012,5,2805.66811606896,2763.45430025526
12,201206,2792.16859774701,1256,281694.394546063,12,2012,6,2785.79916542318,2760.92210169864
12,201207,2679.43144328448,1195,273384.751250185,12,2012,7,2704.70992704706,2758.38990314203
12,201208,2762.72487104336,1288,267183.323627259,12,2012,8,2706.09147398016,2754.91977902246
12,201209,2926.09788619538,1231,273202.989385292,12,2012,9,2931.46111331607,2751.44965490288
12,201210,2670.38044013927,1271,273597.25853937,12,2012,10,2712.82685521561,2747.9795307833
12,201211,2844.61342192766,1337,279450.754436405,12,2012,11,2830.9715360574,2743.14370342657
12,201212,2860.06097144208,1293,282510.369363927,12,2012,12,2869.21906588481,2738.30787606983
12,201301,2506.30550514337,1211,256612.850116754,12,2013,1,2609.65858662399,2733.4720487131
12,201302,2871.74578579503,1317,273098.738044747,12,2013,2,2825.09152322013,2729.86217420655
12,201303,2667.27463213914,1301,283973.970896811,12,2013,3,2626.08031644014,2726.25229970001
12,201304,2582.91476092028,1233,259920.822593879,12,2013,4,2572.88754819134,2722.64242519346
12,201305,2742.45279013128,1360,275385.585002609,12,2013,5,2730.99675698561,2714.43712853741
12,201306,2734.36722855229,1417,303628.177130076,12,2013,6,2729.65851802625,2706.23183188135
12,201307,2433.35625528236,1342,269829.129647223,12,2013,7,2454.63151969219,2698.02653522529
12,201308,2983.77853749828,1421,284009.132581626,12,2013,8,2928.48830803485,2691.15791183299
12,201309,2823.83149128498,1413,300205.446697235,12,2013,9,2831.1794039383,2684.28928844069
12,201310,2674.05317750727,1289,274902.235452876,12,2013,10,2714.53545248094,2677.42066504839
12,201311,2647.2810199107,1316,274457.187830464,12,2013,11,2633.77130903384,2671.30368503623
12,201312,2694.67703600869,1408,310680.464174515,12,2013,12,2707.33691704147,2665.18670502407
12,201401,2484.7744980148,1255,257217.006491258,12,2014,1,2586.13106108384,2659.06972501191
12,201402,2599.96804396069,1321,284155.392483305,12,2014,2,2553.81713623174,2648.33613166834
12,201403,2754.64543599801,1330,294389.307620987,12,2014,3,2716.21413984448,2637.60253832477
12,201404,2528.80581005689,1230,255343.835863292,12,2014,4,2513.58633754376,2626.8689449812
12,201405,2656.64889073668,1407,281409.690562687,12,2014,5,2646.57835250471,2624.83969565538
12,201406,2706.99936756529,1452,310405.251615443,12,2014,6,2703.99331547302,2622.81044632955
12,201407,2466.43900991809,1324,268492.937315369,12,2014,7,2483.76259007693,2620.78119700372
12,201408,2750.97612068637,1443,305904.108010916,12,2014,8,2697.08945066539,2626.42142973028
12,201409,2567.32530100098,1437,309368.776359979,12,2014,9,2576.72714777052,2632.06166245685
12,201410,2457.23516339412,1330,263083.178838768,12,2014,10,2495.82429669251,2637.70189518342
12,201411,2532.50918888572,1465,310773.664519256,12,2014,11,2519.20440127347,2637.41241712848
12,201412,2730.76816745323,1354,309433.690488892,12,2014,12,2746.99287714456,2637.12293907354
12,201501,2645.00831147634,1251,253233.620350807,12,2015,1,2743.06433116282,2636.83346101861
12,201502,2827.30051516621,1398,303998.009864467,12,2015,2,2782.04760860622,2630.7511686677
12,201503,2724.38167854949,1352,303192.089066963,12,2015,3,2690.64771570151,2624.66887631679
12,201504,2689.2767001192,1281,249985.579872934,12,2015,4,2665.07761469712,2618.58658396588
12,201505,2662.964991235,1384,297846.093994858,12,2015,5,2655.45633347739,2604.7565372771
12,201506,2524.36500150861,1400,306458.854500658,12,2015,6,2523.6798474296,2590.92649058832
12,201507,2607.22485266342,1264,250587.838872256,12,2015,7,2617.9031829718,2577.09644389954
12,201508,2393.57701734133,1392,292540.562251551,12,2015,8,2342.03393897358,2558.61703549666
12,201509,2506.73199971821,1445,310544.993098286,12,2015,9,2519.79796061179,2540.13762709378
12,201510,2494.67826828627,1370,276084.589962163,12,2015,10,2530.19988336167,2521.6582186909
12,201511,2504.3149847127,1386,295486.993692349,12,2015,11,2492.80279500962,2514.45639276164
12,201512,2433.36412691943,1323,286389.46262466,12,2015,12,2455.13314990382,2507.25456683239
12,201601,2391.83652275611,1368,276077.58864282,12,2016,1,2486.36398144577,2500.05274090313
12,201602,2347.63867149158,1286,276068.643333839,12,2016,2,2303.09459851852,2506.40839392926
12,201603,2580.67438484041,1304,280998.112945166,12,2016,3,2551.48743774818,2512.76404695538
12,201604,2536.67309774784,1298,261932.932387756,12,2016,4,2503.40827024672,2519.11969998151
12,201605,2374.4001900219,1301,281733.278975899,12,2016,5,2369.43147194827,2531.96636299576
12,201606,2754.17217596968,1352,268036.841380729,12,2016,6,2755.86258840497,2544.81302601
12,201607,2540.08464284955,1253,248215.416277387,12,2016,7,2544.2490010999,2557.65968902425
12,201608,2311.9282087866,1302,283202.758525253,12,2016,8,2262.93419000383,2570.6954714631
12,201609,2619.73986238847,1310,257866.884980038,12,2016,9,2636.74959547718,2583.73125390195
12,201610,2544.06179145067,1297,268081.200656007,12,2016,10,2576.84365877427,2596.7670363408
12,201611,2642.02593089399,1269,280203.615265234,12,2016,11,2632.68222197136,2602.29367542257
12,201612,2718.80889413721,1302,264024.439383947,12,2016,12,2746.50281242944,2607.82031450434
12,201701,2487.15659629454,1193,247995.362756016,12,2017,1,2570.91075068599,2613.34695358611
12,201702,2786.20836395602,1210,273282.626685273,12,2017,2,2745.94396074199,2606.5173009613
12,201703,2673.4786490846,1291,261825.81940474,12,2017,3,2655.69283460268,2599.68764833649
12,201704,2580.71833983407,1245,254918.435684379,12,2017,4,2522.9578573327,2592.85799571168
12,201705,2648.35373708275,1273,297694.943326669,12,2017,5,2651.83224812847,2577.38687135402
12,201706,2544.79462505271,1298,270023.613994104,12,2017,6,2553.52906140224,2561.91574699636
12,201707,2540.33797321971,1294,283673.696562082,12,2017,7,2525.27547874563,2546.44462263869
12,201708,2813.94433619807,1259,279781.115219676,12,2017,8,2775.9168956023,2532.36031625225
12,201709,2387.06848357257,1335,260018.424039051,12,2017,9,2412.90989941247,2518.27600986581
12,201710,2409.35209640974,1320,288533.045992567,12,2017,10,2433.44889198477,2504.19170347937
12,201711,2768.07581497677,1266,292251.536643566,12,2017,11,2759.3046280376,2496.93751558826
12,201712,2276.76208131192,1319,268971.886308871,12,2017,12,2320.03820022314,2489.68332769715
12,201801,2357.56871883238,1227,278563.040203095,12,2018,1,2429.98408173847,2482.42913980605
12,201802,2555.73636432156,1187,280459.342535205,12,2018,2,2519.15978255282,2486.00882905126
12,201803,2323.20053458057,1236,268178.39762287,12,2018,3,2316.19764326864,2489.58851829648
12,201804,2656.63241769138,1184,269018.402825568,12,2018,4,2573.73258175424,2493.16820754169
12,201805,2470.97596367727,1266,286699.763608178,12,2018,5,2482.23251641168,2505.96840577401
12,201806,2330.39285839838,1217,275335.565294166,12,2018,6,2345.46368773564,2518.76860400632
12,201807,2610.13366819885,1245,287754.638844095,12,2018,7,2575.09824657798,2531.56880223864
12,201808,2743.19982154237,1304,289133.208989523,12,2018,8,2715.34841891226,2545.03129919657
12,201809,2315.66259190914,1194,276026.275591148,12,2018,9,2349.50068447986,2558.49379615451
12,201810,2655.14920916524,1246,277381.944185598,12,2018,10,2669.69392977188,2571.95629311244
12,201811,2641.79346393116,1274,295520.415433775,12,2018,11,2632.69579855614,2580.19404857765
12,201812,2366.06043888223,1169,284207.239925322,12,2018,12,2424.02145002411,2588.43180404286
12,201901,2646.04275820148,1120,252274.779437573,12,2019,1,2706.91637773816,2596.66955950807
12,201902,2691.63399020639,1148,276540.275770468,12,2019,2,2665.60799223551,2599.36253633864
12,201903,2599.66671710173,1082,262783.943322248,12,2019,3,2592.98157275774,2602.0555131692
12,201904,2700.23220960129,1218,275955.344147022,12,2019,4,2608.06133772521,2604.74848999976
12,201905,2644.99954660619,1270,295792.332623087,12,2019,5,2670.82723412246,2606.82788311751
12,201906,2493.83899657898,1211,287254.56789869,12,2019,6,2505.12550058649,2608.90727623525
12,201907,2653.3007905042,1173,271802.615662265,12,2019,7,2608.34014743817,2610.986669353
12,201908,2536.80962855478,1207,302131.724250021,12,2019,8,2520.76336764606,2615.6887331271
12,201909,2529.97087823271,1154,278858.313169699,12,2019,9,2556.05488085652,2620.39079690121
12,201910,2785.62328192552,1115,268314.211880576,12,2019,10,2787.90734926228,2625.09286067532
12,201911,2594.37473026938,1068,281484.392896799,12,2019,11,2600.71272402162,2637.82935038809
12,201912,2610.47005775484,1163,296890.093930135,12,2019,12,2664.03635827206,2650.56584010086
12,202001,2591.15468847458,1103,259935.566369278,12,2020,1,2641.29336169803,2663.30232981363
12,202002,2606.74898792205,1130,282370.388186708,12,2020,2,2592.11301816962,2676.6319306097
12,202003,2397.05032934013,700,266955.24789734,12,2020,3,2391.5550237491,2689.96153140576
12,202004,2968.19682410947,673,252038.926023208,12,2020,4,2867.60066365781,2703.29113220182
12,202005,2689.5960963855,676,272678.607036011,12,2020,5,2730.81432162533,2706.32667465766
12,202006,2758.06442239371,683,292659.641527675,12,2020,6,2766.32050316675,2709.36221711349
12,202007,2807.87283427886,554,226216.506384226,12,2020,7,2753.67537101651,2712.39775956932
12,202008,2773.13032309715,648,279701.717369021,12,2020,8,2769.50061741356,2707.80570926054
12,202009,2753.49455597828,663,285307.053188075,12,2020,9,2772.35889441378,2703.21365895176
12,202010,2425.08528225477,662,268656.612033868,12,2020,10,2415.58350334524,2698.62160864298
12,202011,2945.40153484241,727,296195.544150405,12,2020,11,2967.5903760105,2688.01566284342
12,202012,2576.35433026151,714,303216.870656388,12,2020,12,2625.90609766357,2677.40971704387
12,202101,2633.87464204728,669,263338.364671934,12,2021,1,2675.03699902345,2666.80377124431
12,202102,2599.58734996431,720,300790.734819798,12,2021,2,2590.86754167369,2657.78024956687
12,202103,2525.31042178401,658,321657.542005231,12,2021,3,2513.71748635247,2648.75672788942
12,202104,2775.8867977255,632,313390.955470847,12,2021,4,2675.91782626909,2639.73320621197
12,202105,2578.46789848851,736,325304.5004008,12,2021,5,2629.32341154031,2635.36126587538
12,202106,2656.5605484622,848,314633.257622535,12,2021,6,2666.68991292369,2630.98932553878
12,202107,2970.31092599361,880,295207.983416073,12,2021,7,2916.30847664341,2626.61738520219
12,202108,2395.59202251278,957,311357.187006691,12,2021,8,2395.60796610207,2625.18898032934
12,202109,2807.73837700177,1059,313604.66306432,12,2021,9,2822.57193581189,2623.76057545648
12,202110,2631.86716458144,989,304821.325845874,12,2021,10,2613.29461492865,2622.33217058363
12,202111,2511.4814431233,1008,302226.162502876,12,2021,11,2539.40883373004,2618.63522580509
12,202112,2585.79929264589,1108,318958.921132746,12,2021,12,2634.51594774116,2614.93828102655
12,202201,2544.4909965717,938,274246.407675165,12,2022,1,2576.84633762445,2611.24133624801
12,202202,2644.3793673138,963,293992.001090245,12,2022,2,2641.71129149894,2606.96664246499
12,202203,2699.66098312879,1130,319737.625322989,12,2022,3,2682.0722595608,2602.69194868198
12,202204,2636.30123939661,1073,300241.585254015,12,2022,4,2537.03121607845,2598.41725489896
12,202205,2491.80256597762,1063,312014.867972498,12,2022,5,2552.33704342332,2595.06508392535
12,202206,2905.65643220082,1130,325447.780189262,12,2022,6,2917.6794615911,2591.71291295173
12,202207,2621.7735682557,1003,285957.564728525,12,2022,7,2567.96521871641,2588.36074197811
12,202208,2613.94640731362,1080,307181.574481903,12,2022,8,2617.59028082071,2585.95341648906
12,202209,2634.56259158082,1175,323613.578204036,12,2022,9,2645.33084615661,2583.54609100001
12,202210,2496.41503663854,1010,294362.780672579,12,2022,10,2468.72999079987,2581.13876551096
12,202211,2483.8173905179,1020,304141.872342587,12,2022,11,2517.43440428698,2581.77895187115
12,202212,2692.9536311478,1029,300927.429436387,12,2022,12,2740.79833279266,2582.41913823135
12,202301,2531.10717457577,900,268563.194819916,12,2023,1,2560.43087800805,2583.05932459155
12,202302,2466.94369592835,915,277957.771725534,12,2023,2,2467.10176156038,2584.25699560346
12,202303,2609.29094963407,1018,292811.52200795,12,2023,3,2589.77563837783,2585.45466661536
12,202304,2738.37249683422,931,271194.575878777,12,2023,4,2639.1313778156,2586.65233762727
12,202305,2497.62986168961,891,261371.10766945,12,2023,5,2562.15471551563,2593.23522542547
12,202306,2646.96459383522,1086,308355.643254816,12,2023,6,2658.7872503302,2599.81811322367
12,202307,2694.06380815029,1007,286852.355851254,12,2023,7,2639.9950805775,2606.40100102188
12,202308,2468.16330609474,1011,275462.489369953,12,2023,8,2473.87594253668,2613.19743149953
12,202309,2561.26611997867,1129,326129.784586477,12,2023,9,2569.67803727093,2619.99386197718
12,202310,2710.15009197868,975,289220.345106085,12,2023,10,2679.74709713523,2626.79029245484
12,202311,2372.87210446247,978,280185.017027772,12,2023,11,2409.81721158178,2630.70106795975
12,202312,2710.75746071705,1023,301013.051245026,12,2023,12,2756.877855277,2634.61184346466
12,202401,2678.78861253757,941,274991.444418558,12,2024,1,2705.11060354626,2638.52261896957
12,202402,2691.76205788995,954,277314.862772729,12,2024,2,2694.76172073596,2642.38120706788
12,202403,2687.58146604304,1126,314270.334386852,12,2024,3,2666.14055343587,2646.23979516619
12,202404,2690.70557110832,1031,292675.052036782,12,2024,4,2591.48230425115,2650.09838326449
12,202405,2540.03635832533,1081,295868.662249831,12,2024,5,2608.52849791812,2648.97569126566
12,202406,2679.73207332732,1097,327301.069086962,12,2024,6,2691.32898399176,2647.85299926682
12,202407,2678.00465090754,1054,292277.809650759,12,2024,7,2623.64789004436,2646.73030726799
12,202408,2674.19641816688,1129,311657.699576507,12,2024,8,2681.9558618296,2644.36772338296
12,202409,2618.99036211247,1151,336408.135827464,12,2024,9,2625.02968594994,2642.00513949794
12,202410,3029.74650999573,1034,295824.80582346,12,2024,10,2996.61589676882,2639.64255561292
12,202411,2602.25717768338,1125,314961.501328538,12,2024,11,2642.52729556683,2637.09161188921
12,202412,2484.24296568893,1028,329739.379248085,12,2024,12,2528.63812013091,2634.5406681655
12,202501,2743.32006465102,999,287091.805439399,12,2025,1,2767.4872186393,2631.9897244418
12,202502,2570.47850602935,1030,319404.272131644,12,2025,2,2575.56116037341,2637.71121160062
12,202503,2808.34639907633,1030,321133.906012615,12,2025,3,2785.18202771691,2643.43269875944
12,202504,2709.21546701058,953,276502.728174593,12,2025,4,2610.28714402585,2649.15418591827
12,202505,2398.0465950502,1094,335259.72719695,12,2025,5,2469.69374013954,2657.52426600592
12,202506,2507.09213297148,1159,344932.243378182,12,2025,6,2518.09062333056,2665.89434609356
12,202507,2683.20262090801,1071,305200.018597213,12,2025,7,2628.7555150142,2674.26442618121
12,202508,2668.26926435985,1088,346766.816446599,12,2025,8,2677.6350248972,2683.47164951973
12,202509,2718.01822844492,1076,316941.485124673,12,2025,9,2722.50113704944,2692.67887285826
12,202510,2857.52274633982,958,300462.853348467,12,2025,10,2822.49008862312,2701.88609619678
12,202511,2692.09776544141,884,314674.266200909,12,2025,11,2735.0563076437,2712.79979350523
12,202512,3161.98382176469,955,309626.569393046,12,2025,12,3204.80870007092,2723.71349081369
13,201201,2814.51002395423,1785,1291198.82646727,13,2012,1,2849.61343814736,2768.0065703336
13,201202,2691.85094843289,1749,1283156.38725833,13,2012,2,2788.07847471921,2764.81050524468
13,201203,2809.0295268805,1888,1260639.62702909,13,2012,3,2702.40991668197,2761.61444015576
13,201204,2590.1566270815,1901,1318317.28588414,13,2012,4,2599.18862252406,2758.41837506684
13,201205,2862.41243105826,1816,1219033.37421788,13,2012,5,2938.20721028706,2755.54484764762
13,201206,2808.63554664001,2010,1248806.89194702,13,2012,6,2711.35885066385,2752.6713202284
13,201207,2612.54900007063,1923,1311046.56382836,13,2012,7,2725.52178527363,2749.79779280918
13,201208,2767.91661100823,1943,1251563.57282432,13,2012,8,2835.58022929846,2747.51985884293
13,201209,2898.58454694385,2075,1278874.2019703,13,2012,9,2735.28144973922,2745.24192487668
13,201210,2536.34008440549,1972,1346679.75619415,13,2012,10,2606.83580889673,2742.96399091043
13,201211,2562.90719144945,1924,1318119.17295377,13,2012,11,2676.83365656688,2741.29362469594
13,201212,3045.59875235667,1992,1283011.63682578,13,2012,12,2831.59954291322,2739.62325848146
13,201301,2670.06374541024,1892,1299758.15687992,13,2013,1,2704.68244247274,2737.95289226697
13,201302,2725.43594732189,1940,1293464.68746653,13,2013,2,2824.00854342785,2735.45763631275
13,201303,2866.03969927887,2058,1309861.5618592,13,2013,3,2761.70960524157,2732.96238035852
13,201304,2784.57152734048,1996,1356843.55144157,13,2013,4,2790.1914805731,2730.4671244043
13,201305,2610.29191750122,1993,1342672.99286904,13,2013,5,2687.24897502777,2730.82107066583
13,201306,2810.80449955079,2062,1322404.40465105,13,2013,6,2713.71599055416,2731.17501692736
13,201307,2455.05582014327,1964,1378053.29822514,13,2013,7,2564.44318889466,2731.52896318889
13,201308,2742.67263425678,1975,1365944.1728041,13,2013,8,2811.33705654869,2730.6352846527
13,201309,2736.58600864748,2066,1340290.10832677,13,2013,9,2572.93161203856,2729.74160611651
13,201310,2611.18792863841,1946,1392492.53194431,13,2013,10,2678.571817491,2728.84792758032
13,201311,2731.25209367426,2009,1397996.84226822,13,2013,11,2845.59848299997,2731.92429447738
13,201312,3044.78025129191,2080,1376465.59194711,13,2013,12,2834.22661391408,2735.00066137445
13,201401,2621.59612570063,1881,1315844.10330329,13,2014,1,2655.74851827312,2738.07702827151
13,201402,2603.278451715,1963,1344658.87802813,13,2014,2,2704.20328169758,2741.40868991999
13,201403,3012.24037262444,2057,1362319.71192052,13,2014,3,2910.19571022169,2744.74035156847
13,201404,2612.54773278727,1899,1320904.96714794,13,2014,4,2614.74197468582,2748.07201321696
13,201405,2683.53113723696,2030,1390982.58710583,13,2014,5,2761.62721933969,2746.67161549027
13,201406,2987.40034518402,2156,1433153.6133207,13,2014,6,2890.47290158762,2745.27121776358
13,201407,2633.55927829725,1982,1366975.3615647,13,2014,7,2739.33024115995,2743.87082003688
13,201408,2595.24240574529,2046,1434198.01175156,13,2014,8,2664.88426152928,2736.81268866027
13,201409,3024.14953856979,2175,1441400.15290319,13,2014,9,2860.1280909744,2729.75455728366
13,201410,2693.22709094417,1892,1335626.8884251,13,2014,10,2757.50128148493,2722.69642590705
13,201411,2494.15284170669,2041,1419150.70273684,13,2014,11,2608.93918147646,2705.85816231037
13,201412,2954.11208365491,2086,1397706.43531847,13,2014,12,2747.05032737196,2689.01989871369
13,201501,2920.27405274745,1827,1306239.09232373,13,2015,1,2954.37428080231,2672.18163511702
13,201502,2635.59894632438,1921,1361135.67968871,13,2015,2,2741.09148604768,2651.02002227674
13,201503,2711.11191500551,2100,1390030.54416748,13,2015,3,2612.27780431108,2629.85840943646
13,201504,2675.15547007897,1881,1332646.83433355,13,2015,4,2670.46926239287,2608.69679659618
13,201505,2468.6704639776,1892,1387738.28763481,13,2015,5,2549.58214349381,2586.14708056205
13,201506,2542.33029919944,2006,1335305.91435544,13,2015,6,2445.39228071875,2563.59736452793
13,201507,2708.70426643344,1886,1376619.65069644,13,2015,7,2807.63825353424,2541.04764849381
13,201508,2363.90839584012,1863,1389337.87557107,13,2015,8,2436.68794302771,2518.38900335219
13,201509,2608.09555527046,1921,1342295.26602611,13,2015,9,2443.21757188132,2495.73035821056
13,201510,2476.47377916622,1869,1414579.19778051,13,2015,10,2534.1390937308,2473.07171306894
13,201511,2411.51551755898,1859,1426054.97724721,13,2015,11,2527.08215599606,2458.45554236456
13,201512,2600.40464457819,1905,1308534.98286284,13,2015,12,2399.90366595935,2443.83937166018
13,201601,2356.01629661836,1897,1401642.5455016,13,2016,1,2390.15848514163,2429.2232009558
13,201602,2259.91086280569,1837,1374776.06722844,13,2016,2,2370.02337372679,2419.6920115312
13,201603,2544.47215434924,1923,1306976.24097539,13,2016,3,2448.85899329125,2410.16082210659
13,201604,2277.52336157762,1925,1394384.84457166,13,2016,4,2265.93214898295,2400.62963268199
13,201605,2320.73714253931,1965,1451550.56570475,13,2016,5,2404.40491089306,2395.60132707025
13,201606,2569.37465729691,1965,1320706.56539309,13,2016,6,2472.35661856829,2390.57302145852
13,201607,2226.25810637333,1869,1356575.35760112,13,2016,7,2318.27573556089,2385.54471584679
13,201608,2301.20409704321,1908,1394437.44475751,13,2016,8,2377.07136795578,2391.86281857564
