uf_code,uf_abbrev,state,year,month,consumption_index,share_ph2m,share_wh2m,share_ricardian,unemployment_rate,labour_force_participation_rate,formal_share,informal_share,conta_propria_share,population,mp_shock,log_consumption,t_index,lag1_log_consumption,lag2_log_consumption,lag1_share_ph2m,lag1_share_wh2m,lag1_share_ricardian,mp_shock_x_share_ph2m,mp_shock_x_share_wh2m,uf_code_str,date_str,state_name,macro_region,num_families_bf_old,num_families_bf_new,total_value_bf_old,total_value_bf_new,avg_benefit_bf_old,avg_benefit_bf_new,ipca_index,date
51,MT,Mato Grosso,2020,2,93.936836,.21444748,.22061394,.56493855,.070883848,.78491861,.50358927,.38044679,.23807736,3631745,0,4.5426226,24242,4.5340624,4.5105309,.21527158,.23021062,.55451781,0,0,51,2020-02,Mato Grosso,Center-West,145105,,24774332,,"170,73",,5344.75,2020m2
51,MT,Mato Grosso,2020,3,90.603912,.21900477,.23129044,.54970479,.10087111,.77474934,.53694272,.33041969,.22301736,3414392,0,4.5064974,24243,4.5426226,4.5340624,.21444748,.22061394,.56493855,0,0,51,2020-03,Mato Grosso,Center-West,142652,,24614848,,"172,55",,5348.4902,2020m3
51,MT,Mato Grosso,2020,4,79.569389,.2086769,.21472089,.57660222,.10027192,.76361454,.52558047,.32598019,.24292986,3657186,0,4.3766294,24244,4.5064974,4.5426226,.21900477,.23129044,.54970479,0,0,51,2020-04,Mato Grosso,Center-West,161235,,2079063,,"12,89",,5331.9102,2020m4
52,GO,GoiÃ¡s,2012,1,124.45564,.21902815,.2551755,.52579635,.075210132,.76880497,.48299703,.40635434,.21647784,6476947,0,4.8239493,24145,,,,,,,,52,2012-01,Goias,Center-West,331183,,37488067,,"113,19",,3422.79,2012m1
52,GO,GoiÃ¡s,2012,2,125.97399,.21150328,.24304938,.54544735,.059144393,.76212376,.50502241,.38833806,.2113394,5934184,0,4.8360753,24146,4.8239493,,.21902815,.2551755,.52579635,0,0,52,2012-02,Goias,Center-West,334152,,38102531,,"114,03",,3438.1899,2012m2
52,GO,GoiÃ¡s,2012,3,126.57684,.21342108,.25457329,.53200567,.055640128,.77892327,.51928544,.38664782,.21444888,6175428.5,-.15765186,4.8408494,24147,4.8360753,4.8239493,.21150328,.24304938,.54544735,-.033343889,-.038317189,52,2012-03,Goias,Center-West,332702,,38266817,,"115,02",,3445.4099,2012m3
52,GO,GoiÃ¡s,2012,4,131.98763,.22029264,.24860483,.53110254,.054319378,.77302694,.51026165,.40028918,.21200922,6435536,0,4.8827081,24148,4.8408494,4.8360753,.21342108,.25457329,.53200567,0,0,52,2012-04,Goias,Center-West,335076,,39385682,,"117,54",,3467.46,2012m4
52,GO,GoiÃ¡s,2012,5,128.36963,.21579531,.24695353,.53725117,.052888177,.7775749,.50753385,.39166415,.21666004,6183844,0,4.8549137,24149,4.8827081,4.8408494,.22029264,.24860483,.53110254,0,0,52,2012-05,Goias,Center-West,337435,,39869004,,"118,15",,3479.9399,2012m5
52,GO,GoiÃ¡s,2012,6,131.28247,.21585765,.2491546,.53498775,.050003365,.7844159,.5360465,.37622061,.21413839,6067964,0,4.8773513,24150,4.8549137,4.8827081,.21579531,.24695353,.53725117,0,0,52,2012-06,Goias,Center-West,335220,,42448326,,"126,63",,3482.72,2012m6
52,GO,GoiÃ¡s,2012,7,132.52859,.22013076,.25239259,.52747667,.046123389,.76761222,.50556803,.40939507,.22354381,6480253.5,0,4.8867984,24151,4.8773513,4.8549137,.21585765,.2491546,.53498775,0,0,52,2012-07,Goias,Center-West,334691,,42686164,,"127,54",,3497.7,2012m7
52,GO,GoiÃ¡s,2012,8,131.65649,.21306325,.24120016,.54573655,.053071074,.77568245,.50197893,.40041301,.21645671,6219494,0,4.8801961,24152,4.8867984,4.8773513,.22013076,.25239259,.52747667,0,0,52,2012-08,Goias,Center-West,346298,,44468708,,"128,41",,3512.04,2012m8
52,GO,GoiÃ¡s,2012,9,132.55194,.21730611,.2490221,.5336718,.046990648,.7805751,.52144241,.38577285,.20997703,6178802,0,4.8869743,24153,4.8801961,4.8867984,.21306325,.24120016,.54573655,0,0,52,2012-09,Goias,Center-West,343758,,44502460,,"129,46",,3532.0601,2012m9
52,GO,GoiÃ¡s,2012,10,131.74873,.21568573,.24429297,.5400213,.055058792,.77548158,.50672263,.39714479,.2090023,6385763,0,4.8808966,24154,4.8869743,4.8801961,.21730611,.2490221,.5336718,0,0,52,2012-10,Goias,Center-West,344735,,44711702,,"129,70",,3552.8999,2012m10
52,GO,GoiÃ¡s,2012,11,129.29478,.21562989,.24408816,.54028195,.045708064,.78247947,.53014582,.36640832,.20970209,6272386.5,0,4.8620949,24155,4.8808966,4.8869743,.21568573,.24429297,.5400213,0,0,52,2012-11,Goias,Center-West,346944,,44905118,,"129,43",,3574.22,2012m11
52,GO,GoiÃ¡s,2012,12,129.28317,.21242717,.23853491,.54903793,.052831773,.78178245,.53225279,.37038267,.21328668,6274437,0,4.8620052,24156,4.8620949,4.8808966,.21562989,.24408816,.54028195,0,0,52,2012-12,Goias,Center-West,348375,,46835652,,"134,44",,3602.46,2012m12
52,GO,GoiÃ¡s,2013,1,131.09399,.21391299,.23900822,.54707879,.067318693,.77985853,.50978851,.3786433,.21057422,6292216.5,0,4.8759146,24157,4.8620052,4.8620949,.21242717,.23853491,.54903793,0,0,52,2013-01,Goias,Center-West,344988,,45509842,,"131,92",,3633.4399,2013m1
52,GO,GoiÃ¡s,2013,2,130.88087,.2144618,.24524382,.54029435,.066128507,.77753544,.4994776,.37911269,.19449914,6297044.5,0,4.8742876,24158,4.8759146,4.8620052,.21391299,.23900822,.54707879,0,0,52,2013-02,Goias,Center-West,336158,,44841898,,"133,40",,3655.24,2013m2
52,GO,GoiÃ¡s,2013,3,132.17047,.215276,.23620394,.54852009,.071190901,.77592993,.51739305,.37561387,.20573913,6486118.5,0,4.8840923,24159,4.8742876,4.8759146,.2144618,.24524382,.54029435,0,0,52,2013-03,Goias,Center-West,344225,,46889116,,"136,22",,3672.4199,2013m3
52,GO,GoiÃ¡s,2013,4,132.4128,.21904437,.23796074,.54299486,.061118122,.77842802,.51687455,.37862018,.21200858,6388999,-.15223604,4.8859243,24160,4.8840923,4.8742876,.215276,.23620394,.54852009,-.032772768,-.035958752,52,2013-04,Goias,Center-West,337325,,46126794,,"136,74",,3692.6201,2013m4
52,GO,GoiÃ¡s,2013,5,134.77727,.21134987,.24173278,.54691732,.058129206,.78153813,.51809031,.37233087,.18757233,6371280.5,.17075574,4.9036236,24161,4.8859243,4.8840923,.21904437,.23796074,.54299486,.037403088,.040633164,52,2013-05,Goias,Center-West,340393,,46776574,,"137,42",,3706.28,2013m5
52,GO,GoiÃ¡s,2013,6,135.63751,.21960625,.2365488,.54384494,.053657848,.77310187,.53736228,.36680412,.20694803,6275956.5,0,4.909986,24162,4.9036236,4.8859243,.21134987,.24173278,.54691732,0,0,52,2013-06,Goias,Center-West,335618,,46552012,,"138,71",,3715.9199,2013m6
52,GO,GoiÃ¡s,2013,7,140.39906,.21574809,.23957661,.54467529,.058760889,.78773689,.5185715,.38577393,.21945456,6482599,0,4.944489,24163,4.909986,4.9036236,.21960625,.2365488,.54384494,0,0,52,2013-07,Goias,Center-West,338995,,46992754,,"138,62",,3717.03,2013m7
52,GO,GoiÃ¡s,2013,8,139.43208,.21564095,.23501235,.54934669,.054900039,.77956212,.51176834,.3805759,.18638359,6318405.5,0,4.9375777,24164,4.944489,4.909986,.21574809,.23957661,.54467529,0,0,52,2013-08,Goias,Center-West,336605,,46866904,,"139,23",,3725.95,2013m8
52,GO,GoiÃ¡s,2013,9,139.18773,.220825,.23641284,.54276216,.04394206,.76930529,.53169769,.38569671,.21168177,6396728,0,4.9358234,24165,4.9375777,4.944489,.21564095,.23501235,.54934669,0,0,52,2013-09,Goias,Center-West,338271,,47112796,,"139,28",,3738.99,2013m9
52,GO,GoiÃ¡s,2013,10,136.99464,.2167757,.24253353,.54069078,.045281224,.79198897,.54548275,.36362621,.20969535,6441973,0,4.9199419,24166,4.9358234,4.9375777,.220825,.23641284,.54276216,0,0,52,2013-10,Goias,Center-West,337572,,47074782,,"139,45",,3760.3,2013m10
52,GO,GoiÃ¡s,2013,11,135.91615,.21086225,.23406254,.55507523,.040780015,.77513462,.53248578,.37705877,.21511474,6404255.5,0,4.9120383,24167,4.9199419,4.9358234,.2167757,.24253353,.54069078,0,0,52,2013-11,Goias,Center-West,333981,,46482674,,"139,18",,3780.6101,2013m11
52,GO,GoiÃ¡s,2013,12,140.41071,.21847491,.24127187,.54025322,.032755464,.78022295,.54345125,.37986839,.22144079,6407445,0,4.944572,24168,4.9120383,4.9199419,.21086225,.23406254,.55507523,0,0,52,2013-12,Goias,Center-West,340341,,47205258,,"138,70",,3815.3899,2013m12
52,GO,GoiÃ¡s,2014,1,139.80493,.21429978,.23389396,.55180627,.053260747,.78690892,.53803521,.37211755,.22425802,6614688.5,.14190964,4.940248,24169,4.944572,4.9120383,.21847491,.24127187,.54025322,.031003695,.034238804,52,2014-01,Goias,Center-West,338177,,46130246,,"136,41",,3836.3701,2014m1
52,GO,GoiÃ¡s,2014,2,140.60281,.21423943,.23340699,.55235356,.052993596,.77114618,.51902997,.3831282,.20880215,6396646,0,4.9459391,24170,4.940248,4.944572,.21429978,.23389396,.55180627,0,0,52,2014-02,Goias,Center-West,339220,,46713726,,"137,71",,3862.8401,2014m2
52,GO,GoiÃ¡s,2014,3,140.01105,.2127426,.22554798,.5617094,.066024832,.77755064,.52796656,.35948402,.21687688,6466750,0,4.9417214,24171,4.9459391,4.940248,.21423943,.23340699,.55235356,0,0,52,2014-03,Goias,Center-West,337071,,46183500,,"137,01",,3898.3799,2014m3
52,GO,GoiÃ¡s,2014,4,140.7132,.21725357,.24018662,.5425598,.05538097,.78379136,.52029878,.38277158,.20744513,6659951,0,4.9467239,24172,4.9417214,4.9459391,.2127426,.22554798,.5617094,0,0,52,2014-04,Goias,Center-West,339893,,46228924,,"136,01",,3924.5,2014m4
52,GO,GoiÃ¡s,2014,5,142.22804,.2176808,.23656516,.54575408,.051128518,.77697849,.53850448,.36909786,.21083151,6282926,0,4.9574318,24173,4.9467239,4.9417214,.21725357,.24018662,.5425598,0,0,52,2014-05,Goias,Center-West,334481,,45493940,,"136,01",,3942.55,2014m5
52,GO,GoiÃ¡s,2014,6,135.13998,.2230085,.2462564,.53073514,.054734576,.76735991,.53817433,.3701131,.21387717,6472835,0,4.906311,24174,4.9574318,4.9467239,.2176808,.23656516,.54575408,0,0,52,2014-06,Goias,Center-West,336911,,51552424,,"153,01",,3958.3201,2014m6
52,GO,GoiÃ¡s,2014,7,135.37466,.21720962,.23991199,.54287839,.050760429,.77778435,.53242445,.37613666,.22279519,6700363,0,4.9080462,24175,4.906311,4.9574318,.2230085,.2462564,.53073514,0,0,52,2014-07,Goias,Center-West,341920,,52949049,,"154,86",,3958.72,2014m7
52,GO,GoiÃ¡s,2014,8,134.92345,.21805255,.2410984,.54084903,.05791603,.7826584,.52668864,.3725985,.2185341,6350857.5,0,4.9047074,24176,4.9080462,4.906311,.21720962,.23991199,.54287839,0,0,52,2014-08,Goias,Center-West,335190,,51818853,,"154,60",,3968.6201,2014m8
52,GO,GoiÃ¡s,2014,9,136.69153,.22012828,.24350159,.53637016,.049526878,.7706061,.54053867,.37037185,.21913394,6577379.5,0,4.917727,24177,4.9047074,4.9080462,.21805255,.2410984,.54084903,0,0,52,2014-09,Goias,Center-West,336324,,52098056,,"154,90",,3991.24,2014m9
52,GO,GoiÃ¡s,2014,10,141.02753,.21274827,.2405318,.54671991,.052231465,.7817409,.55592501,.35361385,.21880727,6588259.5,.23126179,4.9489551,24178,4.917727,4.9047074,.22012828,.24350159,.53637016,.050907262,.056312613,52,2014-10,Goias,Center-West,336764,,51959038,,"154,29",,4008,2014m10
52,GO,GoiÃ¡s,2014,11,135.89258,.21813264,.24584232,.53602505,.041977737,.78735983,.55358237,.3550685,.20507167,6421756,0,4.9118648,24179,4.9489551,4.917727,.21274827,.2405318,.54671991,0,0,52,2014-11,Goias,Center-West,338979,,51947889,,"153,25",,4028.4399,2014m11
52,GO,GoiÃ¡s,2014,12,132.14468,.21409485,.24281682,.54308832,.061533809,.769871,.54252934,.35886708,.23356213,6720113.5,0,4.8838973,24180,4.9118648,4.9489551,.21813264,.24584232,.53602505,0,0,52,2014-12,Goias,Center-West,336606,,51496847,,"152,99",,4059.8601,2014m12
52,GO,GoiÃ¡s,2015,1,132.88812,.21702765,.24151692,.54145545,.065819837,.77674317,.52743554,.36469087,.22336441,6639049,.092851244,4.8895078,24181,4.8838973,4.9118648,.21409485,.24281682,.54308832,.019878972,.022545842,52,2015-01,Goias,Center-West,335241,,50607625,,"150,96",,4110.2002,2015m1
52,GO,GoiÃ¡s,2015,2,128.8456,.21509059,.2364378,.54847163,.069185771,.79019433,.54696399,.33273908,.20576827,6460017,0,4.8586149,24182,4.8895078,4.8838973,.21702765,.24151692,.54145545,0,0,52,2015-02,Goias,Center-West,334897,,50564454,,"150,99",,4160.3398,2015m2
52,GO,GoiÃ¡s,2015,3,128.10188,.21293697,.23265067,.55441236,.076732412,.77370912,.53162342,.35708034,.22145833,6686588,0,4.8528261,24183,4.8586149,4.8895078,.21509059,.2364378,.54847163,0,0,52,2015-03,Goias,Center-West,333731,,50413015,,"151,06",,4215.2598,2015m3
52,GO,GoiÃ¡s,2015,4,124.1116,.21181178,.24191347,.54627478,.061950009,.77864152,.51956904,.38061124,.23470998,6704002,0,4.8211813,24184,4.8528261,4.8586149,.21293697,.23265067,.55441236,0,0,52,2015-04,Goias,Center-West,327613,,49277435,,"150,41",,4245.1899,2015m4
52,GO,GoiÃ¡s,2015,5,125.62283,.21773745,.23171158,.550551,.079915643,.79223621,.54606605,.33905098,.21290025,6480439.5,0,4.8332839,24185,4.8211813,4.8528261,.21181178,.24191347,.54627478,0,0,52,2015-05,Goias,Center-West,325749,,49129209,,"150,82",,4276.6001,2015m5
52,GO,GoiÃ¡s,2015,6,124.38606,.21921876,.23282947,.54795176,.084524073,.7722854,.52882701,.35182443,.22119993,6650270,0,4.82339,24186,4.8332839,4.8211813,.21773745,.23171158,.550551,0,0,52,2015-06,Goias,Center-West,325100,,48741942,,"149,93",,4310.3901,2015m6
52,GO,GoiÃ¡s,2015,7,122.68254,.21221805,.23051192,.55727005,.074654169,.78514224,.5298838,.35550454,.22970752,6694665,.077390701,4.8095999,24187,4.82339,4.8332839,.21921876,.23282947,.54795176,.016965494,.018018836,52,2015-07,Goias,Center-West,325720,,48768301,,"149,72",,4337.1099,2015m7
52,GO,GoiÃ¡s,2015,8,121.98144,.21735066,.23638089,.54626846,.061377652,.78988922,.54354459,.34557417,.21318536,6632686.5,0,4.8038688,24188,4.8095999,4.82339,.21221805,.23051192,.55727005,0,0,52,2015-08,Goias,Center-West,325009,,48462087,,"149,11",,4346.6499,2015m8
52,GO,GoiÃ¡s,2015,9,119.86917,.20991343,.23438971,.55569685,.08401563,.78021848,.52079827,.35531804,.21311188,6778800,0,4.7864008,24189,4.8038688,4.8095999,.21735066,.23638089,.54626846,0,0,52,2015-09,Goias,Center-West,322480,,47807417,,"148,25",,4370.1201,2015m9
52,GO,GoiÃ¡s,2015,10,121.73498,.20876741,.23376068,.55747193,.081333332,.78073192,.5057295,.37494087,.23223045,6716070.5,0,4.8018465,24190,4.7864008,4.8038688,.20991343,.23438971,.55569685,0,0,52,2015-10,Goias,Center-West,324188,,47496336,,"146,51",,4405.9502,2015m10
52,GO,GoiÃ¡s,2015,11,119.04286,.2157924,.23447987,.54972774,.078591935,.78980076,.5405696,.33790305,.21774489,6754987.5,0,4.7794838,24191,4.8018465,4.7864008,.20876741,.23376068,.55747193,0,0,52,2015-11,Goias,Center-West,318118,,46148521,,"145,07",,4450.4502,2015m11
52,GO,GoiÃ¡s,2015,12,117.89925,.20764184,.23071615,.56164199,.075815298,.78612608,.51070851,.36909518,.22369061,6754955,0,4.7698302,24192,4.7794838,4.8018465,.2157924,.23447987,.54972774,0,0,52,2015-12,Goias,Center-West,323558,,46869647,,"144,86",,4493.1699,2015m12
52,GO,GoiÃ¡s,2016,1,116.21295,.20467468,.23373331,.56159204,.10331277,.77973515,.49914333,.36240861,.23059033,6780155,-.20760003,4.7554245,24193,4.7698302,4.7794838,.20764184,.23071615,.56164199,-.043106452,-.047896679,52,2016-01,Goias,Center-West,322363,,45953068,,"142,55",,4550.23,2016m1
52,GO,GoiÃ¡s,2016,2,116.05631,.21634966,.22202262,.56162775,.094787821,.78656131,.5219292,.33834037,.21091677,6763414.5,0,4.7540755,24194,4.7554245,4.7698302,.20467468,.23373331,.56159204,0,0,52,2016-02,Goias,Center-West,322033,,"45638499,00",,"141,72",,4591.1802,2016m2
52,GO,GoiÃ¡s,2016,3,114.68749,.20471422,.22760725,.56767851,.10674442,.79093146,.49559066,.36106369,.21600729,6760345.5,0,4.7422109,24195,4.7540755,4.7554245,.21634966,.22202262,.56162775,0,0,52,2016-03,Goias,Center-West,321101,,"45230212,00",,"140,86",,4610.9199,2016m3
52,GO,GoiÃ¡s,2016,4,113.50632,.20714979,.23943627,.55341393,.10170359,.77877468,.47494629,.38918805,.22534743,6786172,0,4.7318587,24196,4.7422109,4.7540755,.20471422,.22760725,.56767851,0,0,52,2016-04,Goias,Center-West,322086,,45498964,,"141,26",,4639.0498,2016m4
52,GO,GoiÃ¡s,2016,5,110.79133,.21265608,.23332477,.55401915,.094277918,.7868976,.5337339,.33423758,.21258457,6930750.5,0,4.7076488,24197,4.7318587,4.7422109,.20714979,.23943627,.55341393,0,0,52,2016-05,Goias,Center-West,319759,,45328943,,"141,76",,4675.23,2016m5
52,GO,GoiÃ¡s,2016,6,110.40094,.20358595,.23066236,.56575167,.11479809,.79170096,.50690508,.33330354,.19709666,6661157,0,4.7041187,24198,4.7076488,4.7318587,.21265608,.23332477,.55401915,0,0,52,2016-06,Goias,Center-West,320749,,45510493,,"141,89",,4691.5898,2016m6
52,GO,GoiÃ¡s,2016,7,111.52093,.20639493,.23499991,.55860519,.10472585,.78801984,.50137854,.3575612,.21082377,6842317.5,0,4.7142124,24199,4.7041187,4.7076488,.20358595,.23066236,.56575167,0,0,52,2016-07,Goias,Center-West,320971,,"51263732,00",,"159,71",,4715.9902,2016m7
52,GO,GoiÃ¡s,2016,8,109.65857,.21156587,.22423312,.564201,.10213207,.78062296,.51577663,.33907673,.21020173,6886356,0,4.6973715,24200,4.7142124,4.7041187,.20639493,.23499991,.55860519,0,0,52,2016-08,Goias,Center-West,319601,,51077547,,"159,82",,4736.7402,2016m8
52,GO,GoiÃ¡s,2016,9,109.8539,.20081812,.23240684,.56677502,.11323287,.79019064,.50055844,.34949887,.20406592,6764503,0,4.6991515,24201,4.6973715,4.7142124,.21156587,.22423312,.564201,0,0,52,2016-09,Goias,Center-West,316640,,50341174,,"158,99",,4740.5298,2016m9
52,GO,GoiÃ¡s,2016,10,110.59304,.20316219,.22368458,.5731532,.11877487,.78917509,.48934767,.36117053,.2088386,6721673.5,0,4.7058573,24202,4.6991515,4.6973715,.20081812,.23240684,.56677502,0,0,52,2016-10,Goias,Center-West,318300,,50615267,,"159,02",,4752.8599,2016m10
52,GO,GoiÃ¡s,2016,11,109.86414,.20753822,.23504162,.55742013,.096113928,.77858055,.50585616,.35153797,.20983014,6978769,0,4.6992445,24203,4.7058573,4.6991515,.20316219,.22368458,.5731532,0,0,52,2016-11,Goias,Center-West,308380,,49529955,,"160,61",,4761.4199,2016m11
52,GO,GoiÃ¡s,2016,12,109.11152,.20138308,.22767583,.57094109,.125736,.79417944,.48456466,.35009128,.19937365,6862793.5,0,4.6923704,24204,4.6992445,4.7058573,.20753822,.23504162,.55742013,0,0,52,2016-12,Goias,Center-West,306444,,47531363,,"155,11",,4775.7002,2016m12
52,GO,GoiÃ¡s,2017,1,109.67325,.20021661,.2229687,.57681471,.1316168,.79667789,.4986681,.33662474,.21692425,6663879.5,-.22458753,4.6975055,24205,4.6923704,4.6992445,.20138308,.22767583,.57094109,-.045228127,-.051133152,52,2017-01,Goias,Center-West,312445,,47320392,,"151,45",,4793.8501,2017m1
52,GO,GoiÃ¡s,2017,2,111.53029,.19996679,.22513674,.57489645,.1268362,.77118754,.48454115,.33460519,.20752846,7033319,0,4.7142963,24206,4.6975055,4.6923704,.20021661,.2229687,.57681471,0,0,52,2017-02,Goias,Center-West,314820,,48158051,,"152,97",,4809.6699,2017m2
52,GO,GoiÃ¡s,2017,3,96.647583,.20108634,.21942334,.5794903,.12795866,.79792041,.46270722,.36119175,.20763063,6868489.5,0,4.5710711,24207,4.7142963,4.6975055,.19996679,.22513674,.57489645,0,0,52,2017-03,Goias,Center-West,313229,,47283027,,"150,95",,4821.6899,2017m3
52,GO,GoiÃ¡s,2017,4,101.66859,.2042086,.22442093,.57137048,.11431129,.7954998,.48419935,.35604492,.2110627,6607261,0,4.6217184,24208,4.5710711,4.7142963,.20108634,.21942334,.5794903,0,0,52,2017-04,Goias,Center-West,311796,,47131752,,"151,16",,4828.4399,2017m4
52,GO,GoiÃ¡s,2017,5,101.91703,.20673078,.23136176,.56190747,.099514246,.77890944,.48078775,.3556827,.22096539,7052108.5,0,4.6241589,24209,4.6217184,4.5710711,.2042086,.22442093,.57137048,0,0,52,2017-05,Goias,Center-West,308394,,46851416,,"151,92",,4843.4102,2017m5
52,GO,GoiÃ¡s,2017,6,103.25571,.20339319,.2215586,.57504821,.1185812,.79999936,.46672896,.37001881,.21468806,6896599.5,0,4.6372085,24210,4.6241589,4.6217184,.20673078,.23136176,.56190747,0,0,52,2017-06,Goias,Center-West,307254,,46632076,,"151,77",,4832.27,2017m6
52,GO,GoiÃ¡s,2017,7,102.1577,.20223662,.22870313,.56906027,.1025105,.8068676,.47873157,.36455411,.21692443,6636804,-.32846051,4.6265178,24211,4.6372085,4.6241589,.20339319,.2215586,.57504821,-.066806629,-.072773255,52,2017-07,Goias,Center-West,290740,,44122899,,"151,76",,4843.8701,2017m7
52,GO,GoiÃ¡s,2017,8,99.95752,.20726354,.23492907,.55780739,.09045361,.78226489,.48875615,.36451328,.22179379,7078063.5,0,4.6047454,24212,4.6265178,4.6372085,.20223662,.22870313,.56906027,0,0,52,2017-08,Goias,Center-West,308531,,46624218,,"151,12",,4853.0698,2017m8
52,GO,GoiÃ¡s,2017,9,101.16211,.20765294,.22688755,.56545949,.088101171,.80043668,.4880482,.37455189,.21354398,6970681.5,0,4.6167245,24213,4.6047454,4.6265178,.20726354,.23492907,.55780739,0,0,52,2017-09,Goias,Center-West,301341,,45478785,,"150,92",,4860.8301,2017m9
52,GO,GoiÃ¡s,2017,10,99.749359,.20745236,.22488254,.5676651,.099470228,.80312622,.48098272,.37349719,.23223467,6603121.5,-.1950354,4.6026607,24214,4.6167245,4.6047454,.20765294,.22688755,.56545949,-.040499676,-.044251103,52,2017-10,Goias,Center-West,303569,,45773905,,"150,79",,4881.25,2017m10
52,GO,GoiÃ¡s,2017,11,102.19301,.2140801,.22385253,.56206739,.096425056,.79133713,.48900691,.35755396,.20754895,7006056,0,4.6268635,24215,4.6026607,4.6167245,.20745236,.22488254,.5676651,0,0,52,2017-11,Goias,Center-West,305789,,46414881,,"151,79",,4894.9199,2017m11
52,GO,GoiÃ¡s,2017,12,101.71586,.20700072,.22634672,.56665254,.089549936,.79742116,.48917377,.36967671,.21854277,7098172.5,0,4.6221833,24216,4.6268635,4.6026607,.2140801,.22385253,.56206739,0,0,52,2017-12,Goias,Center-West,308326,,46679985,,"151,40",,4916.46,2017m12
52,GO,GoiÃ¡s,2018,1,99.771217,.19939701,.22406492,.57653809,.11395586,.8030389,.48151687,.35740414,.21862318,6695565,0,4.60288,24217,4.6221833,4.6268635,.20700072,.22634672,.56665254,0,0,52,2018-01,Goias,Center-West,311530,,46719691,,"149,97",,4930.7202,2018m1
52,GO,GoiÃ¡s,2018,2,98.207237,.2092063,.22118139,.56961232,.099135824,.79383624,.50184542,.34857988,.21541038,6887060,0,4.58708,24218,4.60288,4.6221833,.19939701,.22406492,.57653809,0,0,52,2018-02,Goias,Center-West,313443,,46769154,,"149,21",,4946.5,2018m2
52,GO,GoiÃ¡s,2018,3,99.110413,.20437504,.22878288,.56684208,.10117803,.79793966,.48506993,.37220988,.22395763,7146501,0,4.5962343,24219,4.58708,4.60288,.2092063,.22118139,.56961232,0,0,52,2018-03,Goias,Center-West,316778,,47206599,,"149,02",,4950.9502,2018m3
52,GO,GoiÃ¡s,2018,4,105.74226,.20239058,.22636376,.57124567,.096288271,.79152113,.4668147,.39068547,.21439485,6615993.5,0,4.6610045,24220,4.5962343,4.58708,.20437504,.22878288,.56684208,0,0,52,2018-04,Goias,Center-West,304067,,45471703,,"149,55",,4961.8398,2018m4
52,GO,GoiÃ¡s,2018,5,103.65996,.20523547,.2211429,.57362163,.099388614,.79314512,.48288408,.36961061,.21858811,6940062,.088986762,4.6411161,24221,4.6610045,4.5962343,.20239058,.22636376,.57124567,.018010082,.020143379,52,2018-05,Goias,Center-West,307810,,46108433,,"149,80",,4981.6899,2018m5
52,GO,GoiÃ¡s,2018,6,103.15978,.20323457,.23434058,.56242484,.092530228,.79492784,.5026648,.35754275,.21917847,7237868,0,4.6362791,24222,4.6411161,4.6610045,.20523547,.2211429,.57362163,0,0,52,2018-06,Goias,Center-West,301036,,44955147,,"149,33",,5044.46,2018m6
52,GO,GoiÃ¡s,2018,7,103.76068,.20622657,.23220713,.56156629,.095156714,.78603679,.47318006,.38663027,.22812827,6788497,0,4.642087,24223,4.6362791,4.6411161,.20323457,.23434058,.56242484,0,0,52,2018-07,Goias,Center-West,302259,,47795837,,"158,13",,5061.1099,2018m7
52,GO,GoiÃ¡s,2018,8,104.5907,.21543524,.22105137,.5635134,.086981192,.79941982,.50717986,.35167721,.21200942,6921762.5,0,4.6500545,24224,4.642087,4.6362791,.20622657,.23220713,.56156629,0,0,52,2018-08,Goias,Center-West,307276,,48459810,,"157,71",,5056.5601,2018m8
52,GO,GoiÃ¡s,2018,9,101.37437,.2065019,.22897522,.56452286,.090630032,.79001373,.49531665,.36851281,.23857488,7260542.5,0,4.6188202,24225,4.6500545,4.642087,.21543524,.22105137,.5635134,0,0,52,2018-09,Goias,Center-West,298776,,47434233,,"158,76",,5080.8301,2018m9
52,GO,GoiÃ¡s,2018,10,101.73692,.2124064,.2350263,.5525673,.082252637,.77899384,.4943569,.3767674,.2265916,6777438,0,4.6223903,24226,4.6188202,4.6500545,.2065019,.22897522,.56452286,0,0,52,2018-10,Goias,Center-West,304092,,48122808,,"158,25",,5103.6899,2018m10
52,GO,GoiÃ¡s,2018,11,107.98173,.21468398,.22464278,.56067324,.073979512,.79520965,.48757613,.38503948,.22022787,6922850.5,0,4.681962,24227,4.6223903,4.6188202,.2124064,.2350263,.5525673,0,0,52,2018-11,Goias,Center-West,310487,,48969885,,"157,72",,5092.9702,2018m11
52,GO,GoiÃ¡s,2018,12,105.09621,.20359877,.22741184,.5689894,.093708061,.79241157,.48407921,.37494433,.243937,7309670.5,0,4.6548762,24228,4.681962,4.6223903,.21468398,.22464278,.56067324,0,0,52,2018-12,Goias,Center-West,308885,,48455268,,"156,87",,5100.6099,2018m12
52,GO,GoiÃ¡s,2019,1,104.77361,.20509867,.22654927,.56835204,.099192418,.78564054,.48993379,.35957977,.23303041,7019761,0,4.6518021,24229,4.6548762,4.681962,.20359877,.22741184,.5689894,0,0,52,2019-01,Goias,Center-West,295703,,46587782,,"157,55",,5116.9302,2019m1
