uf_code,year,month,ref_month_yyyymm,share_PH2M,share_WH2M,share_Ricardian,share_H2M,total_weight,n_obs,n_unmatched
13,2012,10,201210,0.241629658785773,0.291824633719818,0.46654570749441,0.533454292505591,2451246.40029889,3745,1693
14,2012,10,201210,0.22934375625954,0.288795720217907,0.481860523522554,0.518139476477446,300384.521226558,1146,469
15,2012,10,201210,0.25378817295799,0.300338571136396,0.445873255905614,0.554126744094386,5671120.91273098,4819,2050
16,2012,10,201210,0.233262168525809,0.302899081641179,0.463838749833013,0.536161250166987,484859.722352611,1019,405
17,2012,10,201210,0.244016635594991,0.304027969242941,0.451955395162067,0.548044604837933,1033385.63067404,2106,909
21,2012,10,201210,0.245337137993454,0.265001238950036,0.48966162305651,0.510338376943491,4555123.02783554,8492,3678
22,2012,10,201210,0.234092841024169,0.2888197223519,0.477087436623932,0.522912563376069,2405436.16986496,3544,1429
23,2012,10,201210,0.222667074206774,0.260374607059643,0.516958318733583,0.483041681266417,6575348.30108336,7377,3200
24,2012,10,201210,0.223449281657862,0.270356032263635,0.506194686078503,0.493805313921497,2549066.99700548,3331,1332
25,2012,10,201210,0.23150169994177,0.275202617954704,0.493295682103526,0.506704317896475,2901739.0950488,3813,1607
26,2012,10,201210,0.217391942458309,0.245850707522005,0.536757350019686,0.463242649980314,6771992.45928848,5593,2376
27,2012,10,201210,0.227160657077016,0.259231104462185,0.513608238460799,0.486391761539201,2295692.49886971,5311,2540
28,2012,10,201210,0.236527518694871,0.272996676898934,0.490475804406196,0.509524195593805,1602226.03682796,2910,1051
29,2012,10,201210,0.248929304665795,0.266482650045163,0.484588045289042,0.515411954710958,10592801.0200039,6905,2761
31,2012,10,201210,0.20108661494884,0.295315718212706,0.503597666838454,0.496402333161545,15972552.4436434,10976,4006
32,2012,10,201210,0.194601708704186,0.277235972270957,0.528162319024857,0.471837680975143,2883703.2483596,5442,1938
33,2012,10,201210,0.192269264097099,0.241999861187147,0.565730874715755,0.434269125284245,13139631.0167752,10502,3945
35,2012,10,201210,0.193924110029336,0.256052075445035,0.550023814525629,0.449976185474372,33327826.5792346,11539,3936
41,2012,10,201210,0.19687280756183,0.291438897301873,0.511688295136297,0.488311704863703,8643591.09764571,7533,3488
42,2012,10,201210,0.191226729968549,0.290644102674071,0.51812916735738,0.48187083264262,5241290.16896742,8674,4117
43,2012,10,201210,0.194611516316333,0.280424378421241,0.524964105262426,0.475035894737574,8730737.35013491,7933,3695
50,2012,10,201210,0.20922232502258,0.254977559719707,0.535800115257713,0.464199884742287,1905517.82148619,2993,1090
51,2012,10,201210,0.212206957544079,0.23937510036201,0.548417942093911,0.451582057906089,2416702.64153945,3550,1457
52,2012,10,201210,0.227095936221804,0.24169912035879,0.531204943419407,0.468795056580593,4828051.49720259,4928,1821
53,2012,10,201210,0.208443800467031,0.201259963243306,0.590296236289664,0.409703763710336,2095986.24848301,2343,941
11,2012,11,201211,0.258216523985211,0.298848060185707,0.442935415829082,0.557064584170918,1174748.09888891,2288,962
12,2012,11,201211,0.26509508207184,0.266200723963695,0.468704193964464,0.531295806035536,534028.530181003,2636,1243
13,2012,11,201211,0.239846485271801,0.307646561092015,0.452506953636185,0.547493046363815,2436008.47158096,3674,1676
14,2012,11,201211,0.253035447573876,0.297603122819742,0.449361429606381,0.550638570393619,308131.167521883,1140,482
15,2012,11,201211,0.241972167168611,0.313343587188033,0.444684245643355,0.555315754356645,5272673.00001579,4732,1926
16,2012,11,201211,0.219703785652985,0.294656601118983,0.485639613228032,0.514360386771968,460357.770549134,1147,491
17,2012,11,201211,0.239244217965515,0.304781419752139,0.455974362282347,0.544025637717654,1066947.11926252,1969,819
21,2012,11,201211,0.253226721616967,0.275200548181709,0.471572730201324,0.528427269798676,4623180.9388641,8350,3735
22,2012,11,201211,0.247554469326866,0.275667502636823,0.476778028036311,0.523221971963689,2526128.91593046,3412,1424
23,2012,11,201211,0.23774904960298,0.261540001280842,0.500710949116179,0.499289050883821,6604952.91371016,7559,3205
24,2012,11,201211,0.232614523847109,0.257110372578635,0.510275103574255,0.489724896425745,2465545.39187057,2905,1127
25,2012,11,201211,0.236065422999998,0.272170888914823,0.49176368808518,0.50823631191482,2874649.04973151,3832,1506
26,2012,11,201211,0.239732116837634,0.243654371106484,0.516613512055882,0.483386487944118,6703952.58264837,5393,2415
27,2012,11,201211,0.213638986867896,0.278765167108254,0.50759584602385,0.49240415397615,2325947.40936451,5474,2565
28,2012,11,201211,0.237037433732093,0.261719175626009,0.501243390641898,0.498756609358103,1569363.44579279,2779,1032
29,2012,11,201211,0.237113976859772,0.271407590349504,0.491478432790724,0.508521567209276,10766821.9437342,6855,2613
31,2012,11,201211,0.199965962785819,0.283563654306177,0.516470382908004,0.483529617091996,15599085.0728703,10842,3866
32,2012,11,201211,0.20946993406106,0.255556161688998,0.534973904249942,0.465026095750058,2860701.35402582,5061,1950
33,2012,11,201211,0.189869429409607,0.2603780211354,0.549752549454994,0.450247450545006,12896605.9689976,10240,3758
35,2012,11,201211,0.199418226192002,0.257337484486113,0.543244289321886,0.456755710678114,34702942.2617233,11271,3906
41,2012,11,201211,0.195419129203721,0.292465460160615,0.512115410635664,0.487884589364336,8367411.80544781,7452,3485
42,2012,11,201211,0.184908585073279,0.285058516716068,0.530032898210653,0.469967101789347,5228684.40201238,8920,4145
43,2012,11,201211,0.18990585242382,0.282341940455363,0.527752207120817,0.472247792879183,8819126.80652316,7932,3713
50,2012,11,201211,0.215347657931529,0.262456258439084,0.522196083629387,0.477803916370613,1782273.72073275,2762,1084
51,2012,11,201211,0.195922458537115,0.245238034087722,0.558839507375163,0.441160492624837,2315424.76128863,3350,1322
52,2012,11,201211,0.210888732201394,0.250391293833972,0.538719973964634,0.461280026035366,4797340.3793672,4591,1831
53,2012,11,201211,0.203396134380914,0.208823806974483,0.587780058644603,0.412219941355397,2077091.18974753,2482,999
11,2012,12,201212,0.25779156420249,0.28872570746916,0.45348272832835,0.54651727167165,1167399.91267045,2289,978
12,2012,12,201212,0.249084769072084,0.277968357559368,0.472946873368547,0.527053126631453,525150.666285987,2432,1124
13,2012,12,201212,0.237493793218085,0.289186126828618,0.473320079953297,0.526679920046703,2392989.52206775,3904,1828
14,2012,12,201212,0.226709218813241,0.283475578316676,0.489815202870083,0.510184797129917,298281.93744985,1175,497
15,2012,12,201212,0.228879201038643,0.317835051837259,0.453285747124098,0.546714252875902,5539954.83349643,4551,1970
16,2012,12,201212,0.23720795398416,0.273405048575535,0.489386997440305,0.510613002559695,505901.225002168,1075,465
17,2012,12,201212,0.241302591035568,0.281175668980976,0.477521739983456,0.522478260016544,981599.782926795,1775,717
21,2012,12,201212,0.245517336218322,0.26968770943152,0.484794954350158,0.515205045649842,4786878.18302861,8381,3791
22,2012,12,201212,0.243356815560702,0.270490541472347,0.486152642966951,0.513847357033049,2348618.6926944,3311,1354
23,2012,12,201212,0.241425677687842,0.253965492049321,0.504608830262838,0.495391169737162,6381226.24529128,7286,3194
24,2012,12,201212,0.23365266578353,0.261597563455851,0.504749770760619,0.495250229239381,2344993.39564794,3020,1143
25,2012,12,201212,0.232932584159277,0.278065970087978,0.489001445752745,0.510998554247256,2841199.03895499,3524,1471
26,2012,12,201212,0.229600176227728,0.245217270688667,0.525182553083605,0.474817446916395,6872510.06435297,5416,2319
27,2012,12,201212,0.22660279822169,0.259633654262872,0.513763547515438,0.486236452484562,2263143.62761661,5362,2500
28,2012,12,201212,0.243007743394877,0.254559013086465,0.502433243518658,0.497566756481342,1611696.70476734,2891,1105
29,2012,12,201212,0.238185454857058,0.258822239011381,0.502992306131561,0.497007693868438,10591390.0795065,6697,2452
31,2012,12,201212,0.202489978712984,0.273454240508967,0.52405578077805,0.47594421922195,15824225.5793654,11218,4110
32,2012,12,201212,0.194666005166085,0.272099000515529,0.533234994318386,0.466765005681614,2923893.78355596,5305,1910
33,2012,12,201212,0.193012674749537,0.256032108405042,0.550955216845421,0.449044783154579,13567463.3279317,10597,3997
35,2012,12,201212,0.193365894747667,0.260753723836995,0.545880381415339,0.454119618584661,34384764.0015131,10828,3754
41,2012,12,201212,0.201297193794991,0.284420318815379,0.51428248738963,0.48571751261037,8323270.88537966,7573,3571
42,2012,12,201212,0.190676586449467,0.29679216553663,0.512531248013903,0.487468751986098,5083113.73908644,8235,3784
43,2012,12,201212,0.19706158711262,0.262806349269272,0.540132063618108,0.459867936381892,8615903.09387759,7840,3670
50,2012,12,201212,0.233232774338532,0.240779680870182,0.525987544791286,0.474012455208714,1821620.01899949,2977,1097
51,2012,12,201212,0.217935402817368,0.235887237848689,0.546177359333943,0.453822640666057,2329153.99794229,3206,1288
52,2012,12,201212,0.203492324235346,0.246410979663718,0.550096696100935,0.449903303899065,4787940.11000284,4644,1824
53,2012,12,201212,0.210884796171776,0.210721044098334,0.57839415972989,0.42160584027011,2093982.6662226,2461,987
11,2013,1,201301,0.254140594087226,0.280563463981514,0.46529594193126,0.534704058068741,1232422.14344339,2463,1044
12,2013,1,201301,0.219725149383036,0.286887698122265,0.493387152494699,0.506612847505302,509586.734656903,2418,1126
13,2013,1,201301,0.24285114878463,0.281961888327714,0.475186962887657,0.524813037112343,2419014.8224596,3720,1737
14,2013,1,201301,0.214528836804093,0.289201191393888,0.496269971802019,0.503730028197981,303596.785188227,1401,608
15,2013,1,201301,0.245331716433328,0.311551537970723,0.443116745595949,0.556883254404051,5739684.05669917,4800,2022
16,2013,1,201301,0.239340455189514,0.298912990490709,0.461746554319777,0.538253445680223,506652.289199411,1059,456
17,2013,1,201301,0.242183188011642,0.290340680388632,0.467476131599726,0.532523868400275,1016355.51893762,2118,868
21,2013,1,201301,0.251222079253865,0.261385504144982,0.487392416601153,0.512607583398847,4551038.8475963,8456,3815
22,2013,1,201301,0.229206227727919,0.293557896004909,0.477235876267172,0.522764123732828,2338839.45681439,3427,1395
23,2013,1,201301,0.218528764066971,0.262849002846921,0.518622233086108,0.481377766913892,6515608.00845616,7282,3095
24,2013,1,201301,0.227346257158217,0.261432841594645,0.511220901247138,0.488779098752862,2479536.52154891,3187,1283
25,2013,1,201301,0.226146746956084,0.286061178244798,0.487792074799119,0.512207925200881,2856245.27434376,3879,1598
26,2013,1,201301,0.230558173198333,0.24268101362174,0.526760813179926,0.473239186820074,6632924.81350523,5466,2428
27,2013,1,201301,0.227678464370368,0.2536127470157,0.518708788613933,0.481291211386068,2312506.82816643,5376,2572
28,2013,1,201301,0.233524476318855,0.254781638486684,0.511693885194461,0.488306114805539,1601930.11776773,2910,1073
29,2013,1,201301,0.236961913957233,0.250544749071393,0.512493336971375,0.487506663028626,10678412.3464064,6860,2740
31,2013,1,201301,0.193840381387628,0.278596363145264,0.527563255467109,0.472436744532891,15795172.6579445,11003,4070
32,2013,1,201301,0.194443898231903,0.268329680716994,0.537226421051103,0.462773578948897,2894857.82634776,5641,2014
33,2013,1,201301,0.188856958971987,0.250843674521976,0.560299366506038,0.439700633493962,13223998.397414,10547,3966
35,2013,1,201301,0.191890617912282,0.260573909224924,0.547535472862794,0.452464527137206,34039850.7634848,11525,3845
41,2013,1,201301,0.197471781171791,0.287114520711022,0.515413698117187,0.484586301882813,8597447.34855567,7792,3673
42,2013,1,201301,0.195411858852767,0.286557007916525,0.518031133230708,0.481968866769292,5250752.88830564,8525,4050
43,2013,1,201301,0.19814626520257,0.283830153056235,0.518023581741196,0.481976418258804,8713050.82312952,7803,3629
50,2013,1,201301,0.198876285657272,0.251500190808236,0.549623523534492,0.450376476465508,1960610.35624444,3007,1165
51,2013,1,201301,0.215293440126813,0.228357915135801,0.556348644737387,0.443651355262613,2387644.68400648,3562,1470
52,2013,1,201301,0.212241770068337,0.237632938344838,0.550125291586826,0.449874708413174,4795579.78859126,4968,1822
53,2013,1,201301,0.204412512562114,0.196812997061905,0.598774490375981,0.401225509624019,2142087.32743936,2429,1007
11,2013,2,201302,0.258142201648854,0.283653554089501,0.458204244261645,0.541795755738355,1156016.71019116,2328,1024
12,2013,2,201302,0.256356498176849,0.246682187992194,0.496961313830958,0.503038686169043,535089.436049874,2657,1232
13,2013,2,201302,0.230609276122624,0.300054051725209,0.469336672152167,0.530663327847833,2456634.56473257,3830,1750
14,2013,2,201302,0.25415304420659,0.287544564913663,0.458302390879747,0.541697609120253,313049.169126716,1391,640
15,2013,2,201302,0.228525959417513,0.31323278489828,0.458241255684207,0.541758744315793,5359955.01850429,4878,1969
16,2013,2,201302,0.227593360142787,0.28292712485181,0.489479515005403,0.510520484994597,455412.364815189,1138,487
17,2013,2,201302,0.235135319371004,0.284880472012665,0.47998420861633,0.52001579138367,1077588.9906024,2090,847
21,2013,2,201302,0.243300798521144,0.263457448318032,0.493241753160824,0.506758246839176,4673202.91456846,8652,3926
22,2013,2,201302,0.239452087431058,0.270447945482261,0.490099967086681,0.509900032913319,2490929.53458789,3382,1407
23,2013,2,201302,0.233816016526752,0.251828853342266,0.514355130130982,0.485644869869018,6568206.34349717,7672,3338
24,2013,2,201302,0.221461646310666,0.249056054289876,0.529482299399458,0.470517700600542,2510248.13949006,2941,1170
25,2013,2,201302,0.239865234883684,0.253493162242975,0.506641602873341,0.493358397126659,2885021.39533285,3752,1532
26,2013,2,201302,0.237687264615576,0.23491149097884,0.527401244405584,0.472598755594416,6765760.94172464,5644,2513
27,2013,2,201302,0.217924481261249,0.257144981172826,0.524930537565926,0.475069462434074,2313747.5114669,5632,2712
28,2013,2,201302,0.240776496295904,0.254259962822445,0.504963540881651,0.495036459118349,1587494.47941906,2817,1080
29,2013,2,201302,0.236154765331226,0.260741057576866,0.503104177091908,0.496895822908092,10643686.544809,6752,2477
31,2013,2,201302,0.20122448406959,0.2734897010875,0.52528581484291,0.47471418515709,15571328.9361079,10825,3919
32,2013,2,201302,0.203064113772891,0.255537151570421,0.541398734656688,0.458601265343312,2835930.62948697,5447,2053
33,2013,2,201302,0.189911990922925,0.258398457554199,0.551689551522876,0.448310448477124,12998588.0165862,9967,3663
35,2013,2,201302,0.194731907219827,0.255119500696764,0.55014859208341,0.44985140791659,34847859.3889369,11510,3943
41,2013,2,201302,0.191790534280824,0.276592478962109,0.531616986757067,0.468383013242933,8467106.7743524,7942,3686
42,2013,2,201302,0.190786983520686,0.295311005446316,0.513902011032998,0.486097988967002,5215894.80147218,8767,4011
43,2013,2,201302,0.185002352289253,0.267689351991378,0.54730829571937,0.45269170428063,8790812.92130787,7862,3614
50,2013,2,201302,0.208125336957195,0.26414009848707,0.527734564555735,0.472265435444266,1806464.52224023,2754,1081
51,2013,2,201302,0.21416693089107,0.243368967915227,0.542464101193703,0.457535898806297,2347606.81119027,3504,1386
52,2013,2,201302,0.214487135160682,0.245732950843567,0.53977991399575,0.46022008600425,4793478.33863685,4629,1744
53,2013,2,201302,0.21702792649199,0.202700101839241,0.58027197166877,0.41972802833123,2048212.89993982,2379,943
11,2013,3,201303,0.264017037734116,0.27501792304571,0.460965039220174,0.539034960779826,1195800.14881394,2381,1031
12,2013,3,201303,0.24735652887981,0.27975757189792,0.472885899222271,0.527114100777729,537634.22134119,2469,1138
13,2013,3,201303,0.241513079211858,0.282763073768479,0.475723847019663,0.524276152980337,2462234.81172329,4039,1860
14,2013,3,201303,0.221822471749641,0.296450635307493,0.481726892942867,0.518273107057133,301029.426561519,1323,617
15,2013,3,201303,0.239960605054044,0.305221930681469,0.454817464264486,0.545182535735514,5486205.44002812,4874,2099
16,2013,3,201303,0.236725078700583,0.276395639084813,0.486879282214605,0.513120717785396,517449.439324271,1154,484
17,2013,3,201303,0.238993339048139,0.286876937669293,0.474129723282569,0.525870276717432,976663.650246938,1856,748
21,2013,3,201303,0.255853061898835,0.259693859796594,0.484453078304571,0.515546921695429,4755424.94025028,8784,3891
22,2013,3,201303,0.237796533128679,0.263328148409073,0.498875318462249,0.501124681537752,2432855.83981176,3423,1399
23,2013,3,201303,0.225984537280127,0.255234617955446,0.518780844764426,0.481219155235574,6471648.67703316,7700,3392
24,2013,3,201303,0.222483046140981,0.248753900031993,0.528763053827026,0.471236946172974,2387298.68917493,3175,1295
