bin_key,p_ph2m,p_wh2m,p_ric,weighted_n,raw_n,small_bin_flag
Central_West|25-34|male|primary|Q5|informal,0.09779864661905871,1.1936195152396784e-06,0.9022001597614261,83778.49108312001,170.0,0.0
Central_West|25-34|male|secondary|Q1|unemployed,2.3702112002306926e-06,2.3702112002306926e-06,0.9999952595775994,42190.033076759995,57.0,0.0
Central_West|25-34|male|secondary|Q2|formal,0.00013206316574783603,0.00013206316574783603,0.9997358736685045,756.91340946,1.0,0.0
Central_West|25-34|male|secondary|Q2|informal,0.14260806087458888,0.7156375611001775,0.1417543780252336,17863.67893728,25.0,0.0
Central_West|25-34|male|secondary|Q2|unemployed,0.15238807950711078,0.01387463385068804,0.8337372866422011,1676.86793037,5.0,0.0
Central_West|25-34|male|secondary|Q3|formal,0.00027938642539124,0.9994412271492176,0.00027938642539124,357.62719657,1.0,0.0
Central_West|25-34|male|secondary|Q3|informal,0.45050526767053983,0.3092186195625875,0.24027611276687275,69577.25212983,97.0,0.0
Central_West|25-34|male|secondary|Q3|self_employed,0.0001962339384230353,0.0001962339384230353,0.9996075321231539,509.29584669,1.0,0.0
Central_West|25-34|male|secondary|Q3|unemployed,0.037945886791839,0.8031743219483917,0.1588797912597693,4841.73821663,5.0,0.0
Central_West|25-34|male|secondary|Q4|formal,5.0071095413618496e-05,5.0071095413618496e-05,0.9998998578091728,1996.8602213600002,3.0,0.0
Central_West|25-34|male|secondary|Q4|informal,0.33786031134799005,0.07933989974949943,0.5827997889025105,110479.96346952,140.0,0.0
Central_West|25-34|male|secondary|Q4|self_employed,0.00010732981859119204,0.00010732981859119204,0.9997853403628177,931.40752837,3.0,0.0
Central_West|25-34|male|secondary|Q4|unemployed,5.876799429945134e-05,5.876799429945134e-05,0.999882464011401,1701.30648142,3.0,0.0
Central_West|25-34|male|secondary|Q5|formal,4.5838556735750956e-05,4.5838556735750956e-05,0.9999083228865284,2181.26955893,3.0,0.0
Central_West|25-34|male|secondary|Q5|informal,0.2501710346353014,0.0014309583915915497,0.7483980069731072,204127.79986397998,243.0,0.0
Central_West|25-34|male|secondary|Q5|self_employed,0.054241135459304354,9.570868833174566e-06,0.9457492936718628,10448.072216049999,8.0,0.0
Central_West|25-34|male|secondary|Q5|unemployed,1.9646080336002246e-05,1.9646080336002246e-05,0.999960707839328,5089.773861539999,7.0,0.0
Central_West|25-34|male|tertiary|Q1|unemployed,2.0922470153494473e-06,2.0922470153494473e-06,0.9999958155059692,47795.203717469994,48.0,0.0
Central_West|25-34|male|tertiary|Q2|informal,0.26326281752089375,0.7367204240596641,1.675841944215594e-05,5966.8498463900005,7.0,0.0
Central_West|25-34|male|tertiary|Q2|self_employed,4.7473768956676373e-05,0.9999050524620865,4.7473768956676373e-05,2106.1263949900003,3.0,0.0
Central_West|25-34|male|tertiary|Q2|unemployed,7.327538763786666e-05,0.9998534492247242,7.327538763786666e-05,1364.41471832,1.0,0.0
Central_West|25-34|male|tertiary|Q3|informal,0.26562641632303774,0.5043860791982256,0.22998750447873656,34374.47877417,36.0,0.0
Central_West|25-34|male|tertiary|Q3|self_employed,0.9998036117584075,9.819412079627454e-05,9.819412079627454e-05,1018.09090965,2.0,0.0
