uf_code,date,year,month,pmc_retail_nominal_index
24,2011-06-01,2011,6,40.30439
24,2011-07-01,2011,7,43.14637
24,2011-08-01,2011,8,42.97413
24,2011-09-01,2011,9,40.82111
24,2011-10-01,2011,10,42.58658
24,2011-11-01,2011,11,43.01719
24,2011-12-01,2011,12,60.58577
24,2012-01-01,2012,1,41.51008
24,2012-02-01,2012,2,41.8115
24,2012-03-01,2012,3,45.08408
24,2012-04-01,2012,4,42.37128
24,2012-05-01,2012,5,46.11752
24,2012-06-01,2012,6,45.98834
24,2012-07-01,2012,7,47.15097
24,2012-08-01,2012,8,48.65808
24,2012-09-01,2012,9,47.88299
24,2012-10-01,2012,10,48.91644
24,2012-11-01,2012,11,50.76803
24,2012-12-01,2012,12,66.35584
24,2013-01-01,2013,1,50.98333
24,2013-02-01,2013,2,47.75381
24,2013-03-01,2013,3,54.60039
24,2013-04-01,2013,4,51.84454
24,2013-05-01,2013,5,56.02138
24,2013-06-01,2013,6,52.79186
24,2013-07-01,2013,7,57.14095
24,2013-08-01,2013,8,58.73418
24,2013-09-01,2013,9,55.16018
24,2013-10-01,2013,10,57.09789
24,2013-11-01,2013,11,57.78685
24,2013-12-01,2013,12,74.62341
24,2014-01-01,2014,1,57.70073
24,2014-02-01,2014,2,54.29897
24,2014-03-01,2014,3,56.15056
24,2014-04-01,2014,4,57.27013
24,2014-05-01,2014,5,62.26512
24,2014-06-01,2014,6,57.09789
24,2014-07-01,2014,7,60.58577
24,2014-08-01,2014,8,61.87758
24,2014-09-01,2014,9,59.55232
24,2014-10-01,2014,10,62.09288
24,2014-11-01,2014,11,64.84873
24,2014-12-01,2014,12,80.2643
24,2015-01-01,2015,1,62.52348
24,2015-02-01,2015,2,56.83953
24,2015-03-01,2015,3,62.00676
24,2015-04-01,2015,4,59.93986
24,2015-05-01,2015,5,63.59998
24,2015-06-01,2015,6,60.24129
24,2015-07-01,2015,7,63.38468
24,2015-08-01,2015,8,62.65266
24,2015-09-01,2015,9,59.63844
24,2015-10-01,2015,10,64.28895
24,2015-11-01,2015,11,65.27933
24,2015-12-01,2015,12,81.21163
24,2016-01-01,2016,1,63.55692
24,2016-02-01,2016,2,58.99254
24,2016-03-01,2016,3,64.11671
24,2016-04-01,2016,4,62.65266
24,2016-05-01,2016,5,63.68611
24,2016-06-01,2016,6,61.61921
24,2016-07-01,2016,7,65.49464
24,2016-08-01,2016,8,64.15977
24,2016-09-01,2016,9,62.86796
24,2016-10-01,2016,10,65.10709
24,2016-11-01,2016,11,67.99213
24,2016-12-01,2016,12,82.76179
24,2017-01-01,2017,1,66.89754
24,2017-02-01,2017,2,60.02677
24,2017-03-01,2017,3,66.47969
24,2017-04-01,2017,4,63.64483
24,2017-05-01,2017,5,65.90352
24,2017-06-01,2017,6,64.57084
24,2017-07-01,2017,7,66.50589
24,2017-08-01,2017,8,66.30204
24,2017-09-01,2017,9,66.23231
24,2017-10-01,2017,10,65.63678
24,2017-11-01,2017,11,72.13443
24,2017-12-01,2017,12,87.26272
24,2018-01-01,2018,1,75.22193
24,2018-02-01,2018,2,64.63374
24,2018-03-01,2018,3,74.74233
24,2018-04-01,2018,4,67.01461
24,2018-05-01,2018,5,72.05237
24,2018-06-01,2018,6,71.62925
24,2018-07-01,2018,7,70.11069
24,2018-08-01,2018,8,72.19638
24,2018-09-01,2018,9,70.9218
24,2018-10-01,2018,10,71.88091
24,2018-11-01,2018,11,77.48325
24,2018-12-01,2018,12,91.21085
24,2019-01-01,2019,1,74.62343
24,2019-02-01,2019,2,69.37617
24,2019-03-01,2019,3,73.65897
24,2019-04-01,2019,4,72.14839
24,2019-05-01,2019,5,75.81982
24,2019-06-01,2019,6,72.34238
24,2019-07-01,2019,7,74.84864
24,2019-08-01,2019,8,76.03327
24,2019-09-01,2019,9,73.02937
24,2019-10-01,2019,10,76.76101
24,2019-11-01,2019,11,81.90934
24,2019-12-01,2019,12,93.22317
24,2020-01-01,2020,1,77.05708
24,2020-02-01,2020,2,74.01008
24,2020-03-01,2020,3,71.80154
24,2020-04-01,2020,4,61.38835
24,2020-05-01,2020,5,67.80187
24,2020-06-01,2020,6,68.14573
24,2020-07-01,2020,7,77.00183
24,2020-08-01,2020,8,81.44878
24,2020-09-01,2020,9,81.27035
24,2020-10-01,2020,10,87.76167
24,2020-11-01,2020,11,90.16152
24,2020-12-01,2020,12,104.13586
24,2021-01-01,2021,1,83.37712
24,2021-02-01,2021,2,77.5614
24,2021-03-01,2021,3,82.07798
24,2021-04-01,2021,4,81.04919
24,2021-05-01,2021,5,86.4061
24,2021-06-01,2021,6,86.20484
24,2021-07-01,2021,7,92.12492
24,2021-08-01,2021,8,89.05103
24,2021-09-01,2021,9,87.21423
24,2021-10-01,2021,10,93.53543
24,2021-11-01,2021,11,95.11622
24,2021-12-01,2021,12,113.42729
24,2022-01-01,2022,1,88.55045
24,2022-02-01,2022,2,86.49593
24,2022-03-01,2022,3,95.3641
24,2022-04-01,2022,4,101.79321
24,2022-05-01,2022,5,102.17712
24,2022-06-01,2022,6,100.09915
24,2022-07-01,2022,7,102.38832
24,2022-08-01,2022,8,100.23161
24,2022-09-01,2022,9,99.05751
24,2022-10-01,2022,10,101.27514
24,2022-11-01,2022,11,103.3718
24,2022-12-01,2022,12,119.19566
24,2023-01-01,2023,1,97.96635
24,2023-02-01,2023,2,90.56364
24,2023-03-01,2023,3,100.48984
24,2023-04-01,2023,4,96.37221
24,2023-05-01,2023,5,101.93036
24,2023-06-01,2023,6,99.0681
24,2023-07-01,2023,7,102.88476
24,2023-08-01,2023,8,102.71194
24,2023-09-01,2023,9,100.44236
24,2023-10-01,2023,10,99.41702
24,2023-11-01,2023,11,105.94108
24,2023-12-01,2023,12,125.48738
24,2024-01-01,2024,1,104.94109
24,2024-02-01,2024,2,98.71643
24,2024-03-01,2024,3,108.98049
24,2024-04-01,2024,4,105.18959
24,2024-05-01,2024,5,111.75975
24,2024-06-01,2024,6,107.60862
24,2024-07-01,2024,7,111.06546
24,2024-08-01,2024,8,113.0167
24,2024-09-01,2024,9,108.08747
24,2024-10-01,2024,10,113.63314
24,2024-11-01,2024,11,118.30501
24,2024-12-01,2024,12,132.5321
24,2025-01-01,2025,1,112.90376
24,2025-02-01,2025,2,106.05389
24,2025-03-01,2025,3,111.61985
24,2025-04-01,2025,4,115.83493
24,2025-05-01,2025,5,122.16464
24,2025-06-01,2025,6,117.19843
24,2025-07-01,2025,7,122.78604
24,2025-08-01,2025,8,127.30847
24,2025-09-01,2025,9,121.79293
24,2025-10-01,2025,10,128.25658
24,2025-11-01,2025,11,132.3088
25,2007-12-01,2007,12,37.91065
25,2008-01-01,2008,1,28.55492
25,2008-02-01,2008,2,23.18979
25,2008-03-01,2008,3,25.62849
25,2008-04-01,2008,4,25.05207
25,2008-05-01,2008,5,28.68794
25,2008-06-01,2008,6,26.73699
25,2008-07-01,2008,7,28.33322
25,2008-08-01,2008,8,31.57004
25,2008-09-01,2008,9,31.43702
25,2008-10-01,2008,10,28.24454
25,2008-11-01,2008,11,29.35304
25,2008-12-01,2008,12,40.39369
25,2009-01-01,2009,1,27.71247
25,2009-02-01,2009,2,24.25395
25,2009-03-01,2009,3,27.09171
25,2009-04-01,2009,4,27.80114
25,2009-05-01,2009,5,30.99362
25,2009-06-01,2009,6,29.5304
25,2009-07-01,2009,7,30.23984
25,2009-08-01,2009,8,29.84078
25,2009-09-01,2009,9,29.04266
25,2009-10-01,2009,10,31.21532
25,2009-11-01,2009,11,30.46154
25,2009-12-01,2009,12,44.78334
25,2010-01-01,2010,1,31.57004
25,2010-02-01,2010,2,28.46624
25,2010-03-01,2010,3,34.27478
25,2010-04-01,2010,4,31.57004
25,2010-05-01,2010,5,37.64461
25,2010-06-01,2010,6,36.44743
25,2010-07-01,2010,7,39.37387
25,2010-08-01,2010,8,40.83709
25,2010-09-01,2010,9,38.97481
25,2010-10-01,2010,10,38.22103
25,2010-11-01,2010,11,38.48707
25,2010-12-01,2010,12,53.29661
25,2011-01-01,2011,1,38.97481
25,2011-02-01,2011,2,38.70877
25,2011-03-01,2011,3,40.08331
25,2011-04-01,2011,4,41.32483
25,2011-05-01,2011,5,42.74371
25,2011-06-01,2011,6,43.14277
25,2011-07-01,2011,7,44.2956
25,2011-08-01,2011,8,44.5173
25,2011-09-01,2011,9,43.6305
25,2011-10-01,2011,10,44.11824
25,2011-11-01,2011,11,45.6258
25,2011-12-01,2011,12,64.95802
25,2012-01-01,2012,1,45.13806
25,2012-02-01,2012,2,43.27579
25,2012-03-01,2012,3,46.86732
25,2012-04-01,2012,4,43.05409
25,2012-05-01,2012,5,49.35036
25,2012-06-01,2012,6,47.57676
25,2012-07-01,2012,7,47.8428
25,2012-08-01,2012,8,47.35506
25,2012-09-01,2012,9,50.54754
25,2012-10-01,2012,10,53.42963
25,2012-11-01,2012,11,54.49379
25,2012-12-01,2012,12,71.20995
25,2013-01-01,2013,1,53.87303
25,2013-02-01,2013,2,47.35506
25,2013-03-01,2013,3,55.95701
25,2013-04-01,2013,4,52.85321
25,2013-05-01,2013,5,57.46457
25,2013-06-01,2013,6,55.02587
25,2013-07-01,2013,7,58.52873
25,2013-08-01,2013,8,59.28251
25,2013-09-01,2013,9,55.29191
25,2013-10-01,2013,10,61.01176
25,2013-11-01,2013,11,64.86934
25,2013-12-01,2013,12,78.43736
25,2014-01-01,2014,1,59.59288
25,2014-02-01,2014,2,52.05509
25,2014-03-01,2014,3,56.40041
25,2014-04-01,2014,4,59.14949
25,2014-05-01,2014,5,63.98254
25,2014-06-01,2014,6,62.03158
25,2014-07-01,2014,7,60.1693
25,2014-08-01,2014,8,61.98724
25,2014-09-01,2014,9,61.54384
25,2014-10-01,2014,10,67.17502
25,2014-11-01,2014,11,69.12597
25,2014-12-01,2014,12,79.72322
25,2015-01-01,2015,1,60.1693
25,2015-02-01,2015,2,52.05509
25,2015-03-01,2015,3,57.15419
25,2015-04-01,2015,4,55.51361
25,2015-05-01,2015,5,58.88345
25,2015-06-01,2015,6,60.03628
25,2015-07-01,2015,7,62.8297
25,2015-08-01,2015,8,58.08533
25,2015-09-01,2015,9,56.57777
25,2015-10-01,2015,10,60.56836
25,2015-11-01,2015,11,64.24858
25,2015-12-01,2015,12,77.94962
25,2016-01-01,2016,1,62.56366
25,2016-02-01,2016,2,57.19853
25,2016-03-01,2016,3,61.98724
25,2016-04-01,2016,4,60.6127
25,2016-05-01,2016,5,62.56366
25,2016-06-01,2016,6,62.51932
25,2016-07-01,2016,7,64.02688
25,2016-08-01,2016,8,64.55896
25,2016-09-01,2016,9,61.58818
25,2016-10-01,2016,10,66.46558
25,2016-11-01,2016,11,76.9298
25,2016-12-01,2016,12,83.80249
25,2017-01-01,2017,1,66.59498
25,2017-02-01,2017,2,59.64195
25,2017-03-01,2017,3,64.00505
25,2017-04-01,2017,4,63.10297
25,2017-05-01,2017,5,66.40979
25,2017-06-01,2017,6,61.77273
25,2017-07-01,2017,7,61.11533
25,2017-08-01,2017,8,61.01756
25,2017-09-01,2017,9,61.97148
25,2017-10-01,2017,10,60.93986
25,2017-11-01,2017,11,68.48283
25,2017-12-01,2017,12,80.23351
25,2018-01-01,2018,1,66.32556
25,2018-02-01,2018,2,57.46308
25,2018-03-01,2018,3,67.88173
25,2018-04-01,2018,4,63.53119
25,2018-05-01,2018,5,68.1106
25,2018-06-01,2018,6,69.21903
25,2018-07-01,2018,7,63.91859
25,2018-08-01,2018,8,70.1985
25,2018-09-01,2018,9,62.37812
25,2018-10-01,2018,10,64.44554
25,2018-11-01,2018,11,71.68526
25,2018-12-01,2018,12,82.60647
25,2019-01-01,2019,1,65.7518
25,2019-02-01,2019,2,58.94492
25,2019-03-01,2019,3,64.05586
25,2019-04-01,2019,4,63.5998
25,2019-05-01,2019,5,66.84557
25,2019-06-01,2019,6,64.98342
25,2019-07-01,2019,7,65.92823
25,2019-08-01,2019,8,66.20228
25,2019-09-01,2019,9,63.08057
25,2019-10-01,2019,10,69.84791
25,2019-11-01,2019,11,84.47435
25,2019-12-01,2019,12,93.37412
25,2020-01-01,2020,1,73.15872
25,2020-02-01,2020,2,67.99429
25,2020-03-01,2020,3,66.27625
25,2020-04-01,2020,4,54.68555
25,2020-05-01,2020,5,64.69411
25,2020-06-01,2020,6,61.82571
25,2020-07-01,2020,7,75.38447
25,2020-08-01,2020,8,78.86972
25,2020-09-01,2020,9,74.7205
25,2020-10-01,2020,10,82.98225
25,2020-11-01,2020,11,86.64
25,2020-12-01,2020,12,97.79414
25,2021-01-01,2021,1,77.11322
25,2021-02-01,2021,2,69.0848
25,2021-03-01,2021,3,72.83517
25,2021-04-01,2021,4,72.06944
25,2021-05-01,2021,5,78.84819
25,2021-06-01,2021,6,76.70861
25,2021-07-01,2021,7,80.11945
25,2021-08-01,2021,8,78.73192
25,2021-09-01,2021,9,76.34386
25,2021-10-01,2021,10,82.05268
25,2021-11-01,2021,11,88.40254
25,2021-12-01,2021,12,100.5303
25,2022-01-01,2022,1,81.15218
25,2022-02-01,2022,2,75.64481
25,2022-03-01,2022,3,83.24047
25,2022-04-01,2022,4,87.66688
25,2022-05-01,2022,5,91.82943
25,2022-06-01,2022,6,92.60071
25,2022-07-01,2022,7,92.44519
25,2022-08-01,2022,8,116.14935
25,2022-09-01,2022,9,114.65472
25,2022-10-01,2022,10,113.90776
25,2022-11-01,2022,11,121.21573
25,2022-12-01,2022,12,129.49277
25,2023-01-01,2023,1,99.46226
25,2023-02-01,2023,2,87.74671
25,2023-03-01,2023,3,97.99507
25,2023-04-01,2023,4,94.15414
25,2023-05-01,2023,5,93.35933
25,2023-06-01,2023,6,91.33518
25,2023-07-01,2023,7,97.19313
25,2023-08-01,2023,8,94.61075
25,2023-09-01,2023,9,92.48812
25,2023-10-01,2023,10,96.12006
25,2023-11-01,2023,11,114.63347
25,2023-12-01,2023,12,121.5476
25,2024-01-01,2024,1,104.42336
25,2024-02-01,2024,2,98.7964
25,2024-03-01,2024,3,104.93674
25,2024-04-01,2024,4,100.72922
25,2024-05-01,2024,5,109.85012
25,2024-06-01,2024,6,108.51373
25,2024-07-01,2024,7,116.39329
25,2024-08-01,2024,8,114.92095
25,2024-09-01,2024,9,105.75391
25,2024-10-01,2024,10,116.49762
25,2024-11-01,2024,11,127.12692
25,2024-12-01,2024,12,136.33889
25,2025-01-01,2025,1,114.12562
25,2025-02-01,2025,2,104.76903
25,2025-03-01,2025,3,113.63148
25,2025-04-01,2025,4,117.37501
25,2025-05-01,2025,5,123.37249
25,2025-06-01,2025,6,115.94942
25,2025-07-01,2025,7,123.06988
25,2025-08-01,2025,8,122.8136
25,2025-09-01,2025,9,114.37217
25,2025-10-01,2025,10,121.8086
25,2025-11-01,2025,11,134.84546
26,2007-12-01,2007,12,46.44672
26,2008-01-01,2008,1,32.6168
26,2008-02-01,2008,2,29.54348
26,2008-03-01,2008,3,33.16207
26,2008-04-01,2008,4,31.37756
26,2008-05-01,2008,5,35.14485
26,2008-06-01,2008,6,32.86465
26,2008-07-01,2008,7,34.45088
26,2008-08-01,2008,8,35.29356
26,2008-09-01,2008,9,34.15346
26,2008-10-01,2008,10,36.38409
26,2008-11-01,2008,11,36.78065
26,2008-12-01,2008,12,49.27219
26,2009-01-01,2009,1,35.88839
26,2009-02-01,2009,2,31.4767
26,2009-03-01,2009,3,35.04571
26,2009-04-01,2009,4,34.897
26,2009-05-01,2009,5,37.52419
26,2009-06-01,2009,6,36.43366
26,2009-07-01,2009,7,37.37548
26,2009-08-01,2009,8,38.36687
26,2009-09-01,2009,9,37.37548
26,2009-10-01,2009,10,40.89492
26,2009-11-01,2009,11,40.94449
26,2009-12-01,2009,12,57.15375
26,2010-01-01,2010,1,41.19234
26,2010-02-01,2010,2,37.47462
26,2010-03-01,2010,3,42.97685
26,2010-04-01,2010,4,40.25052
26,2010-05-01,2010,5,43.8691
26,2010-06-01,2010,6,41.78718
26,2010-07-01,2010,7,43.17513
26,2010-08-01,2010,8,44.26566
26,2010-09-01,2010,9,43.32383
26,2010-10-01,2010,10,46.34758
26,2010-11-01,2010,11,46.79371
26,2010-12-01,2010,12,65.67973
26,2011-01-01,2011,1,45.60404
26,2011-02-01,2011,2,42.2333
26,2011-03-01,2011,3,44.56307
26,2011-04-01,2011,4,46.79371
26,2011-05-01,2011,5,47.7851
26,2011-06-01,2011,6,47.68596
26,2011-07-01,2011,7,49.37133
26,2011-08-01,2011,8,49.52003
26,2011-09-01,2011,9,47.88424
26,2011-10-01,2011,10,50.01573
26,2011-11-01,2011,11,51.99852
26,2011-12-01,2011,12,71.4298
26,2012-01-01,2012,1,51.94895
26,2012-02-01,2012,2,48.52864
26,2012-03-01,2012,3,53.68388
26,2012-04-01,2012,4,51.30454
26,2012-05-01,2012,5,55.27011
26,2012-06-01,2012,6,55.17097
26,2012-07-01,2012,7,54.87355
26,2012-08-01,2012,8,57.74859
26,2012-09-01,2012,9,54.17958
26,2012-10-01,2012,10,58.04601
26,2012-11-01,2012,11,59.83051
26,2012-12-01,2012,12,82.13683
26,2013-01-01,2013,1,60.27664
26,2013-02-01,2013,2,52.39507
26,2013-03-01,2013,3,61.8133
26,2013-04-01,2013,4,57.84773
26,2013-05-01,2013,5,62.9534
26,2013-06-01,2013,6,61.41674
26,2013-07-01,2013,7,65.43188
26,2013-08-01,2013,8,67.11724
26,2013-09-01,2013,9,62.9534
26,2013-10-01,2013,10,66.22499
26,2013-11-01,2013,11,69.94271
26,2013-12-01,2013,12,92.19946
26,2014-01-01,2014,1,67.61294
26,2014-02-01,2014,2,61.76373
26,2014-03-01,2014,3,64.04393
26,2014-04-01,2014,4,65.7293
26,2014-05-01,2014,5,70.63669
26,2014-06-01,2014,6,65.97714
26,2014-07-01,2014,7,67.41466
26,2014-08-01,2014,8,70.43841
26,2014-09-01,2014,9,66.77026
26,2014-10-01,2014,10,70.7854
26,2014-11-01,2014,11,75.49451
26,2014-12-01,2014,12,96.31374
26,2015-01-01,2015,1,70.7854
26,2015-02-01,2015,2,62.70555
26,2015-03-01,2015,3,67.31552
26,2015-04-01,2015,4,64.29178
26,2015-05-01,2015,5,68.30692
26,2015-06-01,2015,6,67.06767
26,2015-07-01,2015,7,67.46423
26,2015-08-01,2015,8,67.66251
26,2015-09-01,2015,9,63.64737
26,2015-10-01,2015,10,69.49659
26,2015-11-01,2015,11,73.01603
26,2015-12-01,2015,12,94.97536
26,2016-01-01,2016,1,71.18195
26,2016-02-01,2016,2,63.84565
26,2016-03-01,2016,3,68.25735
26,2016-04-01,2016,4,65.08489
26,2016-05-01,2016,5,66.32413
26,2016-06-01,2016,6,67.46423
26,2016-07-01,2016,7,68.35648
26,2016-08-01,2016,8,67.61294
26,2016-09-01,2016,9,64.78747
26,2016-10-01,2016,10,69.59572
26,2016-11-01,2016,11,74.8501
26,2016-12-01,2016,12,94.47967
26,2017-01-01,2017,1,71.95358
26,2017-02-01,2017,2,64.28784
26,2017-03-01,2017,3,73.37458
26,2017-04-01,2017,4,70.52451
26,2017-05-01,2017,5,72.49583
26,2017-06-01,2017,6,72.71332
26,2017-07-01,2017,7,71.66094
26,2017-08-01,2017,8,72.57059
26,2017-09-01,2017,9,70.72997
26,2017-10-01,2017,10,70.82172
26,2017-11-01,2017,11,81.31143
26,2017-12-01,2017,12,94.69164
26,2018-01-01,2018,1,73.50481
26,2018-02-01,2018,2,64.29953
26,2018-03-01,2018,3,73.90214
26,2018-04-01,2018,4,67.94317
26,2018-05-01,2018,5,72.81051
26,2018-06-01,2018,6,72.6747
26,2018-07-01,2018,7,71.04209
26,2018-08-01,2018,8,73.39
26,2018-09-01,2018,9,72.03087
26,2018-10-01,2018,10,74.68038
26,2018-11-01,2018,11,85.38714
26,2018-12-01,2018,12,97.33491
26,2019-01-01,2019,1,73.03812
26,2019-02-01,2019,2,68.61983
26,2019-03-01,2019,3,72.86743
26,2019-04-01,2019,4,73.49391
26,2019-05-01,2019,5,76.78344
26,2019-06-01,2019,6,74.31668
26,2019-07-01,2019,7,75.0315
26,2019-08-01,2019,8,79.10782
26,2019-09-01,2019,9,74.42377
26,2019-10-01,2019,10,78.2751
26,2019-11-01,2019,11,86.50634
26,2019-12-01,2019,12,102.72573
26,2020-01-01,2020,1,78.54157
26,2020-02-01,2020,2,72.00225
26,2020-03-01,2020,3,71.2449
26,2020-04-01,2020,4,58.13001
26,2020-05-01,2020,5,65.54246
26,2020-06-01,2020,6,71.52845
26,2020-07-01,2020,7,85.58013
26,2020-08-01,2020,8,88.36065
26,2020-09-01,2020,9,83.55982
26,2020-10-01,2020,10,90.01462
26,2020-11-01,2020,11,101.57038
26,2020-12-01,2020,12,114.39348
26,2021-01-01,2021,1,86.36726
26,2021-02-01,2021,2,80.25671
26,2021-03-01,2021,3,83.81321
26,2021-04-01,2021,4,87.0441
26,2021-05-01,2021,5,91.94916
26,2021-06-01,2021,6,88.51826
26,2021-07-01,2021,7,94.94809
26,2021-08-01,2021,8,92.93954
26,2021-09-01,2021,9,91.06852
26,2021-10-01,2021,10,94.86116
26,2021-11-01,2021,11,105.76135
26,2021-12-01,2021,12,115.44895
26,2022-01-01,2022,1,90.87843
26,2022-02-01,2022,2,84.55796
26,2022-03-01,2022,3,97.73867
26,2022-04-01,2022,4,95.26428
26,2022-05-01,2022,5,101.05675
26,2022-06-01,2022,6,101.00427
26,2022-07-01,2022,7,101.63667
26,2022-08-01,2022,8,98.81313
26,2022-09-01,2022,9,96.49011
26,2022-10-01,2022,10,100.57412
26,2022-11-01,2022,11,109.35265
26,2022-12-01,2022,12,122.63295
26,2023-01-01,2023,1,96.01457
26,2023-02-01,2023,2,88.03883
26,2023-03-01,2023,3,102.9091
26,2023-04-01,2023,4,99.71821
26,2023-05-01,2023,5,104.09237
26,2023-06-01,2023,6,100.05678
26,2023-07-01,2023,7,104.35325
26,2023-08-01,2023,8,103.48362
26,2023-09-01,2023,9,99.57846
26,2023-10-01,2023,10,104.46957
26,2023-11-01,2023,11,114.29455
26,2023-12-01,2023,12,125.16839
26,2024-01-01,2024,1,101.62293
26,2024-02-01,2024,2,96.53755
26,2024-03-01,2024,3,108.91299
26,2024-04-01,2024,4,104.46353
26,2024-05-01,2024,5,112.14417
26,2024-06-01,2024,6,106.67499
26,2024-07-01,2024,7,113.23354
26,2024-08-01,2024,8,111.92315
26,2024-09-01,2024,9,106.56748
26,2024-10-01,2024,10,114.17095
26,2024-11-01,2024,11,124.3264
26,2024-12-01,2024,12,135.43705
26,2025-01-01,2025,1,107.98161
26,2025-02-01,2025,2,104.7802
26,2025-03-01,2025,3,112.6101
26,2025-04-01,2025,4,114.7815
26,2025-05-01,2025,5,119.66259
26,2025-06-01,2025,6,112.99656
26,2025-07-01,2025,7,118.72783
26,2025-08-01,2025,8,115.10485
26,2025-09-01,2025,9,111.91954
26,2025-10-01,2025,10,121.34604
26,2025-11-01,2025,11,132.21012
27,2007-12-01,2007,12,41.76955
27,2008-01-01,2008,1,29.95549
27,2008-02-01,2008,2,25.61925
27,2008-03-01,2008,3,29.46877
27,2008-04-01,2008,4,27.30065
27,2008-05-01,2008,5,31.06168
27,2008-06-01,2008,6,28.27409
27,2008-07-01,2008,7,29.99974
27,2008-08-01,2008,8,30.48646
27,2008-09-01,2008,9,29.60151
27,2008-10-01,2008,10,32.47759
27,2008-11-01,2008,11,32.12361
27,2008-12-01,2008,12,44.20316
27,2009-01-01,2009,1,32.47759
27,2009-02-01,2009,2,28.76081
27,2009-03-01,2009,3,31.59265
27,2009-04-01,2009,4,31.50415
27,2009-05-01,2009,5,34.33598
27,2009-06-01,2009,6,31.68114
27,2009-07-01,2009,7,34.55722
27,2009-08-01,2009,8,34.15899
27,2009-09-01,2009,9,33.36254
27,2009-10-01,2009,10,36.63685
27,2009-11-01,2009,11,37.07932
27,2009-12-01,2009,12,53.40662
27,2010-01-01,2010,1,37.96427
27,2010-02-01,2010,2,34.02625
27,2010-03-01,2010,3,39.38019
27,2010-04-01,2010,4,39.24745
27,2010-05-01,2010,5,40.97309
27,2010-06-01,2010,6,36.81384
27,2010-07-01,2010,7,39.86691
27,2010-08-01,2010,8,39.82266
27,2010-09-01,2010,9,38.22976
27,2010-10-01,2010,10,41.01734
27,2010-11-01,2010,11,42.566
27,2010-12-01,2010,12,60.84018
27,2011-01-01,2011,1,42.25627
27,2011-02-01,2011,2,38.49524
27,2011-03-01,2011,3,40.66336
27,2011-04-01,2011,4,41.59256
27,2011-05-01,2011,5,43.53944
27,2011-06-01,2011,6,41.76955
27,2011-07-01,2011,7,42.96423
27,2011-08-01,2011,8,43.80493
27,2011-09-01,2011,9,41.76955
27,2011-10-01,2011,10,43.58369
27,2011-11-01,2011,11,45.57482
27,2011-12-01,2011,12,64.99943
27,2012-01-01,2012,1,46.19429
27,2012-02-01,2012,2,44.99961
27,2012-03-01,2012,3,46.7695
27,2012-04-01,2012,4,45.30934
27,2012-05-01,2012,5,48.22967
27,2012-06-01,2012,6,47.38897
27,2012-07-01,2012,7,47.65445
27,2012-08-01,2012,8,49.3801
27,2012-09-01,2012,9,47.21198
27,2012-10-01,2012,10,49.42435
27,2012-11-01,2012,11,52.38892
27,2012-12-01,2012,12,72.433
27,2013-01-01,2013,1,53.09688
27,2013-02-01,2013,2,47.91994
27,2013-03-01,2013,3,53.09688
27,2013-04-01,2013,4,51.10575
27,2013-05-01,2013,5,56.10571
27,2013-06-01,2013,6,53.76059
27,2013-07-01,2013,7,55.30925
27,2013-08-01,2013,8,59.91098
27,2013-09-01,2013,9,55.84022
27,2013-10-01,2013,10,58.93754
27,2013-11-01,2013,11,60.88443
27,2013-12-01,2013,12,83.49485
27,2014-01-01,2014,1,62.52158
27,2014-02-01,2014,2,56.68092
27,2014-03-01,2014,3,57.65437
27,2014-04-01,2014,4,59.02604
27,2014-05-01,2014,5,63.14104
27,2014-06-01,2014,6,58.40657
27,2014-07-01,2014,7,61.14991
27,2014-08-01,2014,8,61.90212
27,2014-09-01,2014,9,59.77824
27,2014-10-01,2014,10,63.80475
27,2014-11-01,2014,11,65.48616
27,2014-12-01,2014,12,86.14969
27,2015-01-01,2015,1,64.02599
27,2015-02-01,2015,2,56.41544
27,2015-03-01,2015,3,60.57469
27,2015-04-01,2015,4,59.60125
27,2015-05-01,2015,5,62.47733
27,2015-06-01,2015,6,57.69861
27,2015-07-01,2015,7,58.40657
27,2015-08-01,2015,8,56.90216
27,2015-09-01,2015,9,56.14995
27,2015-10-01,2015,10,62.43309
27,2015-11-01,2015,11,64.82245
27,2015-12-01,2015,12,86.54792
27,2016-01-01,2016,1,64.60121
27,2016-02-01,2016,2,59.51276
27,2016-03-01,2016,3,63.89325
27,2016-04-01,2016,4,61.68088
27,2016-05-01,2016,5,62.07911
27,2016-06-01,2016,6,60.70744
27,2016-07-01,2016,7,62.74282
27,2016-08-01,2016,8,62.74282
27,2016-09-01,2016,9,61.19416
27,2016-10-01,2016,10,65.70739
27,2016-11-01,2016,11,68.27374
27,2016-12-01,2016,12,87.96384
27,2017-01-01,2017,1,71.70782
27,2017-02-01,2017,2,64.36102
27,2017-03-01,2017,3,69.9652
27,2017-04-01,2017,4,67.78369
27,2017-05-01,2017,5,69.42784
27,2017-06-01,2017,6,67.69147
27,2017-07-01,2017,7,68.72537
27,2017-08-01,2017,8,69.27313
27,2017-09-01,2017,9,69.20025
27,2017-10-01,2017,10,68.82935
27,2017-11-01,2017,11,74.52233
27,2017-12-01,2017,12,91.36411
27,2018-01-01,2018,1,72.19168
27,2018-02-01,2018,2,63.30259
27,2018-03-01,2018,3,72.26978
27,2018-04-01,2018,4,66.85639
27,2018-05-01,2018,5,73.15069
27,2018-06-01,2018,6,70.85072
27,2018-07-01,2018,7,68.57146
27,2018-08-01,2018,8,72.57268
