"uf_code","horizon","n_obs","beta_mp","se_mp","lo95_mp","hi95_mp","beta_ph2m","se_ph2m","lo95_ph2m","hi95_ph2m","beta_wh2m","se_wh2m","lo95_wh2m","hi95_wh2m"
22,11,10,0.024808981896383,NA,NA,NA,-20.6115562582594,NA,NA,NA,-21.5223511602326,NA,NA,NA
22,12,9,-0.0321712855786939,NA,NA,NA,11.274385808558,NA,NA,NA,8.16798168596379,NA,NA,NA
23,0,21,-0.0348129356889407,0.0607421770585041,-0.153867602723609,0.0842417313457273,1.46725882535617,5.23572425949504,-8.79476072325411,11.7292783739665,7.2745731545484,9.06145041560644,-10.4858696600402,25.035015969137
23,1,20,0.0743310865723771,0.055172205097195,-0.0338064354181251,0.182468608562879,5.86126427350154,6.92715971388318,-7.71596876570949,19.4384973127126,-4.59476554010517,14.14526335997,-32.3194817256463,23.129950645436
23,2,19,-0.0764074708601377,0.0180545478913206,-0.111794384727126,-0.0410205569931493,-10.9184577763643,3.96519667152119,-18.6902432525458,-3.14667230018278,20.600968632134,2.79429034770567,15.1241595506308,26.0777777136371
23,3,18,0.0465685817225916,NA,NA,NA,-39.2021981780158,NA,NA,NA,35.710865542092,NA,NA,NA
23,4,17,0.120293375307695,NA,NA,NA,16.696498386041,NA,NA,NA,-3.39082521146718,NA,NA,NA
23,5,16,0.313179542271609,NA,NA,NA,41.775174466549,NA,NA,NA,-38.0788525400058,NA,NA,NA
23,6,15,0.266901166303329,NA,NA,NA,0.000871422673560225,NA,NA,NA,1.7803450780178,NA,NA,NA
23,7,14,-0.07006245413379,NA,NA,NA,7.3652466155657,NA,NA,NA,-7.51695556485169,NA,NA,NA
23,8,13,-0.0112179090829889,NA,NA,NA,7.66826432074944,NA,NA,NA,-2.96924183682654,NA,NA,NA
23,9,12,-0.0753810893638551,NA,NA,NA,-26.4128759405009,NA,NA,NA,-24.2135494301014,NA,NA,NA
23,10,11,0.125370552235623,NA,NA,NA,66.8460125510459,NA,NA,NA,69.3276829204538,NA,NA,NA
23,11,10,-0.0581640828727719,NA,NA,NA,-54.2542811735912,NA,NA,NA,-33.218094429531,NA,NA,NA
23,12,9,0.112692682443408,NA,NA,NA,3.97679988792564,NA,NA,NA,-3.52515300243946,NA,NA,NA
24,0,21,-0.0513191425902841,0.0224442244142752,-0.0953098224422634,-0.00732846273830474,0.785561160389133,0.392298172314592,0.0166567426525323,1.55446557812573,2.18613114512547,0.984292057633175,0.25691871216445,4.1153435780865
24,1,20,0.0744216738075954,0.021416639880785,0.0324450596412568,0.116398287973934,0.441889136870071,0.279936654381317,-0.106786705717311,0.990564979457452,3.71128052436197,0.318226878093137,3.08755584329942,4.33500520542452
24,2,19,0.0510528550285527,0.0206930036042955,0.0104945679641337,0.0916111420929718,1.28494938754174,0.865324946065941,-0.411087506747507,2.98098628183098,1.28757762946438,0.925935222402353,-0.527255406444236,3.10241066537299
24,3,18,-0.101415244938678,NA,NA,NA,33.6195849767155,NA,NA,NA,33.0489409567664,NA,NA,NA
24,4,17,-0.151759799104585,NA,NA,NA,15.7156873418829,NA,NA,NA,17.2011817403096,NA,NA,NA
24,5,16,0.0684008926650019,NA,NA,NA,9.27146077930761,NA,NA,NA,16.2739736465595,NA,NA,NA
24,6,15,-0.105603487983857,NA,NA,NA,6.8333712022261,NA,NA,NA,6.62481118633247,NA,NA,NA
24,7,14,0.0307130050529878,NA,NA,NA,-4.79356446508184,NA,NA,NA,-6.39160042154638,NA,NA,NA
24,8,13,-0.00113319381918908,NA,NA,NA,-1.60869860958312,NA,NA,NA,-2.02954054701433,NA,NA,NA
24,9,12,0.11902647967036,NA,NA,NA,1.70064214406243,NA,NA,NA,-5.93179925508293,NA,NA,NA
24,10,11,-0.095215847504417,NA,NA,NA,-1.98901669360025,NA,NA,NA,4.72615642263616,NA,NA,NA
24,11,10,-0.0453826032543715,NA,NA,NA,-0.928132116836262,NA,NA,NA,-2.47131877570042,NA,NA,NA
24,12,9,0.177633692558309,NA,NA,NA,-30.051503460851,NA,NA,NA,54.3896025322015,NA,NA,NA
25,0,21,-0.0427499056420695,0.0759494022885009,-0.191610734127531,0.106110922843392,-2.00973377649171,18.5000422283675,-38.269816544092,34.2503489911086,-5.87782515272098,4.33961725316523,-14.3834749689248,2.62782466348288
25,1,20,0.242764742414003,0.138440727570652,-0.0285790836244751,0.514108568452482,-3.6277037429042,25.2659153800554,-53.1488978878129,45.8934904020045,-6.62675901735929,3.98810825927421,-14.4434512055367,1.18993317081816
25,2,19,-0.299526075839177,0.0786834144123074,-0.453745568087299,-0.145306583591054,3.92695230052764,33.8486478788106,-62.416397541941,70.2703021429963,-11.850903112045,6.11716999302092,-23.840556298366,0.138750074276043
25,3,18,0.509073525551479,NA,NA,NA,-3051.65747742455,NA,NA,NA,728.740958777337,NA,NA,NA
25,4,17,-1.10634007320891,NA,NA,NA,-158.550034103373,NA,NA,NA,5.96842082662564,NA,NA,NA
25,5,16,-0.320869031037782,NA,NA,NA,-86.6007826514005,NA,NA,NA,0.618321122444273,NA,NA,NA
25,6,15,-0.228372830947054,NA,NA,NA,182.741175232932,NA,NA,NA,-18.6716384108864,NA,NA,NA
25,7,14,-19.6859000933574,NA,NA,NA,700.248341183768,NA,NA,NA,-391.79181090143,NA,NA,NA
25,8,13,7.99936174584147,NA,NA,NA,-194.71549189127,NA,NA,NA,212.094151263218,NA,NA,NA
25,9,12,1.72275870691113,NA,NA,NA,-62.1090720364742,NA,NA,NA,44.9504997254198,NA,NA,NA
