horizon,term,estimate,ci_low,ci_high,se,shock_sd,estimate_1sd,ci_low_1sd,ci_high_1sd,nobs,se_method,response_type,spec
25,mp_neg_x_ph2m,-15.648928913491874,-42.09699548826077,10.799137661277017,16.079282764988058,0.011530562940861485,-0.1804409597940852,-0.48540205609855275,0.12452013651038235,1965,driscoll_kraay,cumulative,twfe_directional_dummies
26,mp_neg_x_ph2m,-16.495520503180547,-41.56930243022092,8.578261423859828,15.243777024410047,0.011530562940861485,-0.1902026374041944,-0.47931745807936865,0.09891218327097982,1938,driscoll_kraay,cumulative,twfe_directional_dummies
27,mp_neg_x_ph2m,-14.82927294219405,-40.74401423954073,11.085468355152633,15.755044018947986,0.011530562940861485,-0.1709898650271827,-0.469801420652381,0.12782169059801568,1911,driscoll_kraay,cumulative,twfe_directional_dummies
28,mp_neg_x_ph2m,-21.529879848150234,-46.0456758500242,2.9859161537237355,14.90454566909452,0.011530562940861485,-0.2482516346982816,-0.5309325635432097,0.03442929414664657,1884,driscoll_kraay,cumulative,twfe_directional_dummies
29,mp_neg_x_ph2m,-24.903244795613404,-46.425599926956814,-3.3808896642699935,13.084662840931554,0.011530562940861485,-0.2871484315475016,-0.5353133020250299,-0.038983561069973215,1857,driscoll_kraay,cumulative,twfe_directional_dummies
30,mp_neg_x_ph2m,-31.638410400502266,-57.313396286949825,-5.963424514054708,15.609283078904049,0.011530562940861485,-0.36480868247179804,-0.6608557232412119,-0.06876164170238412,1830,driscoll_kraay,cumulative,twfe_directional_dummies
31,mp_neg_x_ph2m,-18.82392815731944,-40.857270818301885,3.2094145036630017,13.39532120059732,0.011530562940861485,-0.21705048841222657,-0.47110733276225314,0.03700635593779997,1803,driscoll_kraay,cumulative,twfe_directional_dummies
32,mp_neg_x_ph2m,-26.922762569718817,-48.259910801327194,-5.585614338110439,12.972065040920443,0.011530562940861485,-0.31043460835201253,-0.5564639390150643,-0.06440527768896077,1776,driscoll_kraay,cumulative,twfe_directional_dummies
33,mp_neg_x_ph2m,-43.060098547319846,-74.3130725129024,-11.807124581737302,19.000459039936572,0.011530562940861485,-0.4965071765395697,-0.8568715599388247,-0.1361427931403148,1749,driscoll_kraay,cumulative,twfe_directional_dummies
34,mp_neg_x_ph2m,-20.7177186573062,-52.835606957082064,11.400169642469663,19.526289618427818,0.011530562940861485,-0.23888695896912945,-0.6092242915372538,0.13145037359899484,1722,driscoll_kraay,cumulative,twfe_directional_dummies
35,mp_neg_x_ph2m,-11.687250679675367,-48.760896792737284,25.386395433386554,22.539176438315206,0.011530562940861485,-0.134760579567623,-0.5622405895215082,0.29271943038626225,1695,driscoll_kraay,cumulative,twfe_directional_dummies
36,mp_neg_x_ph2m,12.033607715588431,-28.16963224855602,52.23684767973288,24.441834401189897,0.011530562940861485,0.1387542711702288,-0.3248117176628966,0.6023202600033543,1668,driscoll_kraay,cumulative,twfe_directional_dummies
37,mp_neg_x_ph2m,6.512078554452736,-43.08945484869954,56.11361195760501,30.15559110574626,0.011530562940861485,0.07508793164795155,-0.4968456712203391,0.6470215345162422,1641,driscoll_kraay,cumulative,twfe_directional_dummies
